Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
04:51:45.229,-199.7,37.7,36.2,16.1,12.6,36.6,73.3,19.2,17.1
04:51:45.442,-203.3,37.0,37.1,15.7,13.7,36.6,39.1,17.3,16.7
04:51:45.659,-206.5,36.8,36.4,14.7,13.3,36.1,39.8,16.7,17.4
04:51:45.878,-210.3,36.6,36.2,13.7,14.4,87.2,38.8,16.0,18.0
04:51:46.098,-214.1,37.3,38.1,14.4,16.4,37.5,40.0,16.4,21.2
04:51:46.326,-217.9,36.3,38.3,13.3,16.1,86.5,39.5,16.4,23.4
04:51:46.544,-222.4,35.8,40.9,13.3,16.4,32.2,39.1,16.7,45.6
04:51:46.772,-225.3,36.1,40.2,12.3,67.5,30.9,40.0,15.7,58.4
04:51:46.987,-230.1,36.1,40.9,12.3,70.2,30.9,41.8,15.7,45.2
04:51:47.201,-234.2,36.1,41.8,12.3,70.3,32.2,44.2,15.7,62.6
04:51:47.428,-238.7,36.1,42.0,12.3,37.6,31.4,45.6,16.7,40.5
04:51:47.641,-242.3,35.8,16.1,13.3,36.6,72.9,63.9,16.4,38.8
04:51:47.869,-244.9,36.3,16.7,13.0,39.7,41.7,17.4,16.0,37.0
04:51:48.077,-248.8,37.3,16.1,14.4,36.2,39.4,17.7,17.0,36.3
04:51:48.303,-253.0,36.6,13.7,13.7,87.3,37.5,16.1,16.4,36.5
04:51:48.513,-256.4,36.8,14.4,14.7,86.8,39.1,16.4,18.3,36.8
04:51:48.733,-260.6,37.5,13.3,15.4,86.6,38.7,16.8,21.8,36.3
04:51:48.953,-264.5,41.0,13.7,16.1,86.6,38.7,15.8,22.7,35.8
04:51:49.189,-268.4,39.3,12.3,61.3,86.9,39.1,15.8,23.3,36.5
04:51:49.410,-271.9,41.2,12.3,69.1,74.2,39.6,15.8,43.6,36.0
04:51:49.640,-276.7,42.6,12.3,45.1,73.6,44.7,15.8,43.2,36.5
04:51:49.855,-280.9,16.4,12.3,39.9,73.5,46.1,15.8,44.2,35.8
04:51:50.076,-284.4,16.1,12.3,39.4,73.4,19.0,16.8,40.5,36.3
04:51:50.292,-288.4,15.5,13.3,39.4,72.9,18.7,16.4,37.3,36.7
04:51:50.508,-291.7,14.4,13.3,36.4,40.3,16.4,16.1,37.1,36.0
04:51:50.730,-295.6,13.7,14.4,87.7,38.5,17.1,17.1,36.8,36.3
04:51:50.946,-298.5,14.1,15.4,37.4,40.1,16.1,17.7,37.5,38.1
04:51:51.169,-302.2,13.0,16.1,86.9,39.2,16.4,18.4,36.1,37.9
04:51:51.389,-306.3,13.4,16.7,86.3,38.7,15.8,44.6,36.8,39.1
04:51:51.611,-310.0,12.3,16.1,86.7,44.1,15.8,22.8,35.9,39.7
04:51:51.835,-313.8,12.4,67.2,86.6,44.1,16.1,43.2,35.9,41.6
04:51:52.060,-317.6,12.7,70.7,74.3,43.7,16.1,43.2,35.9,41.4
04:51:52.284,-321.6,12.7,43.3,74.2,45.1,16.1,45.4,35.9,41.6
04:51:52.506,-325.5,12.3,39.0,74.1,46.1,15.8,39.1,36.4,16.1
04:51:52.726,-329.9,12.3,38.1,73.6,19.0,16.8,38.4,36.8,16.7
04:51:52.947,-333.2,13.4,85.1,73.1,17.0,16.4,29.3,36.1,14.7
04:51:53.171,-337.7,13.0,86.7,39.7,16.4,16.1,29.8,36.4,13.7
04:51:53.388,-341.1,14.1,86.8,39.9,17.0,16.8,36.8,37.3,14.4
04:51:53.608,-345.5,15.1,87.3,39.0,16.1,17.4,37.4,37.5,13.4
04:51:53.833,-349.7,15.8,86.8,38.5,16.4,22.2,36.1,37.7,13.7
04:51:54.053,-353.0,16.4,86.7,41.5,16.7,23.2,36.1,38.5,12.3
04:51:54.270,-356.7,43.9,51.3,38.5,15.7,21.9,36.8,39.6,12.3
04:51:54.496,-360.2,69.5,86.6,39.0,15.7,36.8,35.5,41.5,12.7
04:51:54.720,-363.7,68.7,66.9,43.9,15.7,29.9,36.3,40.8,12.3
04:51:54.943,-367.7,38.7,75.3,43.1,15.7,27.2,36.3,41.5,12.3
04:51:55.170,-371.4,37.7,74.0,46.7,16.7,28.4,36.1,16.4,13.7
04:51:55.381,-376.3,36.8,73.5,63.6,16.4,29.8,36.1,16.0,13.4
04:51:55.597,-380.1,36.8,64.4,18.0,16.1,36.4,36.3,15.4,14.4
04:51:55.819,-384.3,36.3,40.9,17.4,16.7,35.6,37.2,14.3,13.7
04:51:56.034,-388.8,86.9,39.0,16.7,18.6,36.3,37.0,13.3,14.7
04:51:56.253,-392.7,86.4,38.6,16.7,20.6,36.6,37.2,14.0,16.7
04:51:56.474,-397.5,86.3,45.2,16.1,22.8,36.1,38.4,12.6,17.1
04:51:56.708,-400.7,75.9,45.1,16.1,28.0,35.6,39.1,13.0,61.3
04:51:56.925,-403.5,75.7,44.8,16.4,66.3,36.3,40.9,13.0,70.3
04:51:57.145,-407.6,36.3,44.3,16.4,36.6,36.3,42.8,13.0,43.4
04:51:57.367,-411.1,30.3,46.2,16.4,43.1,36.3,42.1,13.0,39.1
04:51:57.611,-415.4,73.2,0.0,16.1,37.4,35.6,16.1,12.6,37.7
04:51:57.830,-419.3,38.7,76.8,16.1,36.2,36.1,15.8,12.6,37.7
04:51:58.058,-422.9,39.8,52.7,16.7,38.1,36.1,15.1,13.7,37.2
04:51:58.277,-427.4,40.1,17.4,16.4,37.8,36.3,14.4,13.3,87.5
04:51:58.492,-431.1,38.7,17.7,17.0,36.4,37.7,13.4,14.0,36.5
04:51:58.715,-435.8,39.4,17.0,22.5,36.6,37.9,13.7,15.0,86.8
04:51:58.932,-440.2,38.9,16.1,23.4,35.7,38.2,12.7,15.7,36.8
04:51:59.172,-444.1,38.4,16.4,25.1,36.4,39.4,13.0,16.0,86.6
04:51:59.371,-447.9,39.4,16.4,23.1,36.0,40.1,13.0,69.7,30.3
04:51:59.592,-451.6,39.8,16.4,24.5,36.0,41.5,13.0,70.6,31.6
04:51:59.814,-456.2,43.5,16.4,29.7,36.0,40.7,13.0,38.5,30.8
04:52:00.035,-460.2,44.5,16.4,29.7,36.0,16.1,13.0,37.1,73.2
04:52:00.254,-463.8,45.5,16.1,28.6,36.4,16.8,12.7,36.6,73.5
04:52:00.474,-468.5,17.7,16.1,30.2,36.2,14.8,12.7,88.6,38.8
04:52:00.704,-472.2,17.1,16.7,36.0,36.6,15.5,13.7,36.1,40.0
04:52:00.910,-476.4,16.4,17.7,36.2,36.4,13.0,13.0,87.7,41.6
04:52:01.137,-480.2,16.8,18.3,37.4,38.3,13.7,14.0,37.5,38.1
04:52:01.353,-484.4,16.1,63.7,36.0,38.5,12.8,16.1,86.5,39.8
04:52:01.576,-488.9,16.1,23.4,36.2,41.5,13.0,16.8,86.9,39.8
04:52:01.797,-492.8,16.4,30.5,36.2,40.4,13.0,16.1,86.5,40.2
04:52:02.028,-496.9,16.4,37.1,35.7,40.6,13.4,69.3,75.0,43.4
04:52:02.241,-500.9,16.4,30.2,35.7,42.4,13.4,70.2,30.9,44.4
04:52:02.460,-503.6,16.4,29.5,35.7,42.2,13.4,39.3,74.2,45.8
04:52:02.703,-507.2,16.4,38.3,36.2,16.1,13.0,37.9,73.8,0.0
04:52:02.923,-510.9,16.1,36.0,36.2,15.7,12.8,37.9,73.4,18.0
04:52:03.151,-514.3,17.1,37.8,36.4,15.1,13.7,38.4,39.8,17.4
04:52:03.358,-518.3,16.8,36.7,37.4,14.0,13.4,37.5,38.9,16.7
04:52:03.584,-521.8,17.4,37.4,37.1,14.7,14.4,87.2,40.1,17.1
04:52:03.798,-526.4,21.6,36.0,37.4,13.7,15.5,36.8,38.7,16.1
04:52:04.022,-530.4,46.5,36.2,37.6,14.0,16.1,86.5,39.1,16.1
04:52:04.238,-534.5,22.6,36.2,38.7,12.7,16.4,30.6,38.7,16.4
04:52:04.462,-538.8,44.3,35.7,39.4,13.0,63.7,30.5,39.1,16.4
04:52:04.687,-542.2,77.5,36.5,41.3,13.0,62.3,30.6,45.4,16.4
04:52:04.903,-545.9,44.3,36.5,42.7,13.0,38.4,30.6,45.0,16.4
04:52:05.148,-549.6,38.9,35.7,41.3,13.0,37.0,73.0,0.0,16.1
04:52:05.390,-554.3,37.7,36.2,16.1,12.6,36.6,73.8,0.0,16.1
04:52:05.609,-558.6,37.0,36.7,15.7,13.7,36.6,39.1,17.3,16.7
04:52:05.825,-561.9,36.8,36.0,14.7,13.3,36.1,39.8,16.7,17.4
04:52:06.044,-565.9,36.6,37.9,13.7,14.4,87.2,38.9,16.0,18.0
04:52:06.263,-569.9,36.8,38.1,14.4,16.4,37.5,40.5,16.4,21.6
04:52:06.481,-573.8,36.3,37.9,13.3,16.1,86.6,39.5,16.4,23.4
04:52:06.699,-578.0,36.6,40.9,13.3,16.4,38.7,39.5,16.7,43.8
04:52:06.922,-581.2,36.1,39.7,12.3,68.0,30.9,40.5,15.7,80.8
04:52:07.146,-586.6,36.1,42.0,12.3,70.2,30.9,38.8,15.7,43.8
04:52:07.367,-591.2,36.1,41.8,12.3,70.3,30.1,44.2,15.7,56.6
04:52:07.591,-596.0,36.1,42.5,12.3,37.1,41.2,45.2,16.7,38.6
04:52:07.810,-599.9,37.0,16.1,13.3,39.2,38.0,19.3,16.4,37.9
04:52:08.028,-604.3,36.3,15.8,13.0,88.1,38.2,17.4,16.0,37.2
04:52:08.244,-609.2,36.6,15.1,14.0,36.2,38.9,17.1,16.7,37.0
04:52:08.463,-612.8,37.0,14.0,15.1,87.2,40.1,16.1,17.3,36.0
04:52:08.695,-616.9,37.7,13.0,15.7,86.7,39.1,16.4,19.2,36.3
04:52:08.900,-620.7,38.4,13.3,16.4,86.6,38.7,16.7,22.7,35.8
04:52:09.120,-624.3,39.6,12.3,17.0,86.9,39.1,15.8,24.5,36.5
04:52:09.347,-629.1,40.3,12.3,68.5,75.1,39.1,15.8,77.8,36.0
04:52:09.573,-633.4,41.7,12.3,70.0,73.6,45.1,15.8,49.6,36.0
04:52:09.801,-637.2,16.1,12.3,40.8,73.9,44.3,15.8,56.4,36.5
04:52:10.016,-640.3,17.1,12.3,37.3,73.0,45.3,16.7,38.9,35.8
04:52:10.235,-644.7,16.4,13.7,39.4,41.0,18.4,16.4,37.7,36.3
04:52:10.454,-648.1,14.4,13.3,73.4,40.8,16.4,16.1,37.1,36.0
04:52:10.675,-651.9,13.4,14.4,74.6,39.0,17.1,17.1,36.8,37.4
04:52:10.907,-656.3,14.1,15.4,87.4,40.6,16.1,17.7,37.1,37.7
04:52:11.125,-659.5,13.0,16.1,86.9,39.7,16.4,19.7,36.1,37.9
04:52:11.338,-663.5,13.4,16.7,86.4,39.2,15.8,43.2,36.4,39.5
04:52:11.562,-667.3,12.3,61.1,86.7,39.7,15.8,22.8,35.9,39.8
04:52:11.800,-672.3,12.3,67.7,37.1,40.6,16.1,75.1,35.9,42.1
04:52:12.012,-676.6,12.7,70.8,74.3,45.1,16.1,43.6,35.9,41.8
04:52:12.247,-680.0,12.3,39.9,74.2,46.5,16.1,71.4,35.9,43.0
04:52:12.481,-684.6,12.4,38.6,74.1,0.0,15.8,38.4,36.4,16.4
04:52:12.709,-688.5,13.4,88.5,73.1,18.0,16.4,37.7,36.1,16.1
04:52:12.924,-692.8,13.1,87.9,39.7,17.7,16.1,37.0,37.1,13.7
04:52:13.145,-696.5,14.1,87.7,38.3,16.7,17.1,37.2,36.8,14.1
04:52:13.369,-700.6,15.1,87.4,39.9,16.1,16.4,36.3,37.1,13.0
04:52:13.600,-704.8,15.8,86.8,39.0,16.4,19.7,36.1,37.3,13.4
04:52:13.817,-707.9,16.4,86.7,39.0,16.7,23.2,36.1,38.0,12.3
04:52:14.033,-712.3,17.1,86.7,39.0,16.7,21.9,35.5,39.1,12.3
04:52:14.255,-716.2,69.1,86.7,39.0,15.7,43.5,36.3,41.0,12.3
04:52:14.480,-719.8,69.1,74.7,43.9,15.7,43.5,36.3,42.4,12.3
04:52:15.203,-724.1,38.7,75.0,43.1,15.7,43.1,36.3,41.2,12.3
04:52:15.437,-720.8,40.0,64.7,43.5,15.7,43.5,36.3,41.5,12.3
04:52:15.651,-718.0,69.5,75.6,39.4,15.7,43.5,36.3,40.1,12.3
04:52:15.874,-713.5,68.3,86.7,39.0,15.7,21.9,36.1,38.5,12.3
04:52:16.096,-708.1,16.1,83.4,39.0,16.4,23.1,36.0,37.3,13.4
04:52:16.317,-705.6,15.8,86.9,38.5,16.4,17.4,36.3,36.6,13.0
04:52:16.539,-700.9,15.1,87.4,40.4,17.0,16.8,37.7,36.4,13.7
04:52:16.771,-696.9,14.1,87.7,72.7,16.4,16.1,37.4,36.1,14.7
04:52:16.985,-691.6,13.0,88.4,73.2,18.3,16.4,38.6,36.8,16.4
04:52:17.226,-686.9,13.7,39.0,73.6,0.0,15.8,41.2,35.9,17.1
04:52:17.448,-680.7,12.4,39.5,36.4,46.5,16.1,43.6,35.9,42.3
04:52:17.677,-677.2,12.7,70.9,74.3,45.1,16.1,57.1,35.9,42.1
04:52:17.896,-672.3,12.7,69.5,37.6,40.6,16.1,43.6,35.9,39.8
04:52:18.127,-668.2,12.4,62.1,86.3,39.2,15.8,43.6,36.4,38.6
04:52:18.341,-663.2,13.7,16.7,86.4,39.2,16.8,20.6,36.1,37.4
04:52:18.564,-657.9,13.0,16.1,37.8,39.7,16.4,18.7,37.5,36.7
04:52:18.793,-652.4,14.1,13.7,87.6,38.5,17.1,17.0,37.8,36.5
04:52:19.002,-648.3,13.4,14.4,36.4,40.3,16.4,16.1,38.5,36.8
04:52:19.232,-643.6,15.8,13.3,44.7,73.4,63.0,16.8,39.6,35.8
04:52:19.447,-639.4,16.1,12.3,37.4,73.0,45.7,15.8,56.4,36.5
04:52:19.667,-634.9,16.4,12.3,40.8,74.0,44.3,15.8,77.6,36.0
04:52:19.894,-630.4,42.1,12.3,69.5,74.2,39.6,15.8,84.8,36.0
04:52:20.119,-626.5,40.3,12.3,61.3,86.9,39.1,15.8,22.7,35.8
04:52:20.346,-621.6,39.1,13.7,16.1,86.6,38.7,16.7,21.8,36.3
04:52:20.559,-616.7,37.5,13.0,15.7,86.7,39.1,16.4,17.3,36.0
04:52:20.789,-611.4,36.8,14.0,15.1,87.3,38.0,17.1,16.7,37.4
04:52:20.994,-607.4,36.1,15.1,14.0,36.2,37.7,17.7,16.0,38.1
04:52:21.219,-602.4,36.3,15.7,13.0,40.1,38.4,19.3,16.4,39.3
04:52:21.430,-598.1,35.8,16.1,13.3,37.1,41.2,44.8,16.7,44.4
04:52:21.660,-593.7,36.1,42.0,12.3,38.5,30.1,44.2,15.7,43.8
04:52:21.876,-590.2,36.1,41.3,12.3,69.4,32.2,41.9,15.7,77.9
04:52:22.096,-584.9,36.1,41.6,12.3,70.1,32.2,40.0,15.7,23.1
04:52:22.312,-580.8,36.1,41.3,13.3,16.4,31.4,39.5,16.7,22.5
04:52:22.532,-576.5,35.8,39.3,13.3,16.1,86.6,40.5,16.4,21.2
04:52:22.750,-571.8,36.3,38.6,14.4,15.4,37.5,38.4,16.0,17.1
04:52:22.973,-566.9,36.1,36.7,13.7,14.4,87.8,39.8,16.7,16.4
04:52:23.186,-562.5,36.3,36.4,16.1,13.3,36.6,39.5,63.6,16.7
04:52:23.428,-559.3,37.0,36.7,16.7,14.0,36.6,73.4,0.0,16.1
04:52:23.647,-554.0,38.2,35.7,17.0,12.6,37.5,31.1,46.0,16.4
04:52:23.908,-550.1,39.3,35.7,41.5,13.1,38.9,30.5,45.0,16.4
04:52:24.088,-545.6,44.7,36.4,41.3,13.0,16.4,30.5,39.6,16.4
04:52:24.303,-541.3,43.3,35.7,39.4,13.0,16.1,30.6,38.7,16.4
04:52:24.524,-536.7,22.6,35.7,38.3,12.6,15.8,86.6,39.1,16.1
04:52:24.745,-533.1,46.9,36.2,37.1,13.7,15.1,36.8,39.1,16.1
04:52:24.968,-528.1,20.3,36.0,38.0,13.3,14.4,87.3,40.5,16.7
04:52:25.184,-523.6,17.4,36.2,36.2,14.0,13.4,37.9,39.8,17.4
04:52:25.400,-519.4,16.8,38.5,36.0,16.1,12.8,37.9,43.0,18.0
04:52:25.643,-515.4,16.1,39.2,36.6,16.7,12.8,38.4,73.8,0.0
04:52:25.866,-510.7,16.4,56.6,36.2,17.0,13.0,39.3,74.3,43.6
04:52:26.096,-506.0,16.4,43.3,35.7,42.4,13.4,70.2,31.0,44.4
04:52:26.315,-501.1,16.4,84.5,35.7,40.6,13.0,68.4,86.8,38.6
04:52:26.540,-496.8,16.4,84.6,35.7,39.9,13.0,16.4,86.6,40.7
04:52:26.773,-492.0,16.4,80.6,36.2,38.3,12.8,16.1,87.0,40.7
04:52:26.991,-487.1,16.1,104.2,36.0,37.1,13.7,14.0,37.5,38.6
04:52:27.215,-482.8,16.8,21.2,36.2,36.4,13.0,13.0,87.8,39.5
04:52:27.427,-479.0,16.4,17.7,38.0,36.6,15.5,13.7,36.6,39.3
04:52:27.659,-475.9,17.1,17.0,38.3,36.2,16.1,12.7,37.1,73.2
04:52:27.867,-471.3,18.7,16.1,39.9,36.0,16.4,13.0,37.5,73.2
04:52:28.095,-466.9,45.9,16.4,56.7,36.0,42.1,13.0,41.0,30.8
04:52:28.321,-462.3,44.5,16.4,84.4,36.0,41.5,13.0,70.2,74.3
04:52:28.553,-458.0,40.3,16.4,90.0,36.0,40.1,13.0,62.4,86.6
04:52:28.764,-453.6,39.8,16.4,22.2,36.0,38.4,12.7,16.7,37.2
04:52:28.984,-448.9,38.9,16.1,23.4,36.9,37.2,14.1,14.7,86.8
04:52:29.203,-444.8,39.8,17.0,22.5,36.6,36.6,13.4,14.0,37.0
04:52:29.426,-440.3,41.2,16.7,17.0,36.4,36.3,14.4,13.3,87.6
04:52:29.642,-435.7,39.6,17.4,16.4,36.7,36.6,15.1,13.6,38.1
04:52:29.861,-430.7,38.9,64.8,17.0,37.3,36.1,15.8,12.6,38.1
04:52:30.096,-426.7,39.1,67.2,16.1,38.5,35.6,16.1,12.6,36.5
04:52:30.323,-421.8,72.8,339.5,16.1,43.1,36.3,41.6,13.0,40.5
04:52:30.544,-417.0,31.6,46.2,16.4,56.5,35.9,41.9,13.0,69.1
04:52:30.762,-412.6,30.3,44.8,16.4,43.1,36.3,40.0,13.0,16.4
04:52:30.980,-409.1,30.3,44.8,16.1,22.8,35.6,39.3,12.6,16.1
04:52:31.202,-405.0,36.8,44.8,16.1,44.9,36.1,37.7,14.0,16.8
04:52:31.419,-401.0,86.4,38.5,16.7,21.8,37.0,37.5,13.3,14.7
04:52:31.639,-397.4,87.0,39.5,16.7,17.7,36.3,37.2,14.3,13.7
04:52:31.857,-392.5,87.6,40.9,17.0,17.0,37.0,36.3,15.0,13.0
04:52:32.080,-388.5,37.3,73.6,19.0,16.4,37.3,36.1,16.0,13.4
04:52:32.319,-383.9,37.3,74.0,0.0,16.7,38.9,36.8,16.0,12.3
04:52:32.541,-378.8,38.2,74.5,40.1,15.7,42.6,36.3,41.7,12.3
04:52:32.764,-373.5,39.6,53.0,43.5,15.7,43.5,36.3,41.5,12.3
04:52:32.990,-369.0,69.9,74.8,39.0,15.7,22.9,36.3,39.6,12.3
04:52:33.215,-364.9,68.5,86.7,39.0,15.7,21.9,36.0,38.4,12.3
04:52:33.442,-359.3,16.1,86.8,39.0,16.7,23.2,36.1,37.3,13.4
04:52:33.655,-355.9,15.8,86.9,38.5,16.4,17.4,36.3,37.1,13.0
04:52:33.881,-351.3,15.1,87.4,39.9,17.0,16.8,37.2,36.4,14.1
04:52:34.095,-347.0,14.1,87.7,41.7,16.7,16.1,37.5,36.6,14.7
04:52:34.323,-342.5,13.0,80.2,41.0,17.0,16.4,38.1,36.1,16.7
04:52:34.557,-337.9,13.4,43.3,37.8,0.0,15.8,39.8,35.9,17.1
04:52:34.782,-333.1,12.3,39.0,36.4,46.5,16.1,43.6,35.9,40.7
04:52:35.002,-329.2,12.7,42.9,75.1,45.5,16.1,65.5,35.9,42.5
04:52:35.232,-323.9,12.7,69.9,37.6,43.7,16.1,44.0,35.9,40.2
04:52:35.461,-319.4,12.3,61.7,75.1,44.1,15.8,21.9,36.4,40.0
04:52:35.669,-314.3,12.3,16.4,38.0,38.7,16.8,21.9,36.1,37.9
04:52:35.891,-310.1,13.4,16.1,86.9,39.2,16.4,17.4,37.1,37.7
04:52:36.135,-306.0,13.0,15.1,87.5,40.6,16.1,16.7,36.8,37.0
04:52:36.331,-301.0,13.7,14.4,87.3,39.9,16.8,16.1,37.5,36.0
04:52:36.551,-298.3,14.4,13.3,73.4,42.2,17.4,16.4,38.2,36.3
04:52:36.777,-293.4,16.4,13.7,37.3,73.4,74.4,15.8,43.2,35.8
04:52:36.999,-289.4,16.8,12.3,38.3,73.9,44.3,15.8,44.4,36.0
04:52:37.221,-284.4,17.1,12.3,44.3,73.6,45.1,15.8,74.7,36.0
04:52:37.444,-280.1,41.2,12.3,67.4,75.5,39.1,15.8,22.4,36.1
04:52:37.668,-275.0,39.3,12.3,16.7,86.6,39.1,15.8,22.7,35.8
04:52:37.892,-270.3,42.2,13.3,16.4,86.6,38.7,16.4,19.2,36.3
04:52:38.106,-265.7,39.1,13.0,15.7,86.7,39.6,16.1,17.3,36.0
04:52:38.327,-260.7,38.4,14.0,15.0,87.3,38.0,17.1,16.7,36.3
04:52:38.543,-257.3,36.1,15.1,14.0,36.6,37.7,17.7,16.1,38.1
04:52:38.760,-252.4,36.3,15.8,13.0,40.1,40.1,19.3,16.3,38.8
04:52:38.990,-248.1,35.8,16.1,13.3,37.1,73.0,45.2,16.7,40.5
04:52:39.202,-243.4,36.1,42.5,12.3,38.0,31.4,44.2,15.7,43.8
04:52:39.428,-239.1,36.1,41.8,12.3,69.4,30.1,38.8,15.7,77.9
04:52:39.645,-234.8,36.1,42.0,12.3,62.6,32.2,40.5,15.7,23.1
04:52:39.862,-229.9,36.1,39.7,13.7,61.9,38.7,39.5,16.7,22.5
04:52:40.084,-225.2,35.8,38.5,13.3,17.0,86.6,40.0,16.3,21.2
04:52:40.301,-220.4,36.3,36.9,14.4,16.4,37.5,37.9,16.0,18.0
04:52:40.527,-217.1,36.1,36.7,14.0,14.4,87.3,39.3,16.7,17.4
04:52:40.736,-213.3,37.5,36.9,14.7,13.3,36.1,41.6,17.6,16.7
04:52:40.957,-208.8,37.7,37.2,15.7,13.7,37.0,40.9,65.0,16.1
04:52:41.201,-204.0,38.4,36.2,16.1,12.6,36.6,41.2,0.0,16.1
04:52:41.418,-199.3,40.1,35.7,41.3,13.0,38.0,31.1,46.8,16.4
04:52:41.645,-194.9,44.7,35.7,41.0,13.0,50.4,30.6,45.4,16.4
04:52:41.867,-190.2,56.7,36.5,40.8,13.0,66.4,30.6,39.1,16.4
04:52:42.082,-186.7,42.8,35.7,39.0,12.6,16.4,38.4,38.7,16.4
