Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
23:29:30.484,179.2,46.7,58.2,64.5,72.5,89.7,98.2,37.7,28.0
23:29:30.696,180.0,45.9,58.1,61.8,56.6,90.6,98.7,39.1,28.0
23:29:30.908,180.0,45.4,57.1,61.8,56.6,90.6,98.7,39.1,28.0
23:29:31.123,180.0,56.5,57.1,62.3,57.6,90.2,98.7,39.1,28.0
23:29:31.334,180.0,56.6,57.1,69.0,56.6,90.2,98.7,39.1,28.1
23:29:31.547,180.0,56.5,57.5,69.4,56.6,90.2,98.7,39.1,28.0
23:29:31.761,180.0,56.6,57.1,69.0,56.6,90.6,98.7,39.1,28.0
23:29:31.973,176.3,56.5,57.9,70.3,56.6,90.1,98.2,38.2,28.0
23:29:32.188,172.7,45.8,57.6,63.5,72.8,89.6,98.7,36.8,28.1
23:29:32.404,169.0,44.0,58.8,64.8,72.4,89.0,98.1,34.0,28.0
23:29:32.611,165.4,46.6,83.6,52.4,71.9,88.5,98.1,34.3,27.8
23:29:32.825,161.8,46.3,84.0,51.9,71.9,89.3,79.9,30.9,28.6
23:29:33.035,158.1,56.6,83.6,51.3,71.6,89.3,76.7,29.4,28.0
23:29:33.245,154.5,56.5,83.7,50.8,71.7,89.0,61.9,29.6,28.9
23:29:33.457,150.9,56.6,84.2,50.8,72.6,88.6,61.2,28.5,29.5
23:29:33.672,147.3,55.9,84.9,50.5,72.8,88.2,60.6,28.8,29.2
23:29:33.882,143.7,56.4,76.1,51.0,73.9,89.2,60.5,28.2,29.5
23:29:34.092,140.0,56.6,73.8,51.5,90.8,91.1,39.3,28.2,58.4
23:29:34.305,136.4,56.7,62.7,53.4,89.7,98.2,37.0,28.2,50.1
23:29:34.518,132.7,57.8,76.0,56.6,89.1,98.1,36.7,27.4,45.4
23:29:34.729,129.1,60.2,56.6,72.1,88.5,98.0,31.9,28.8,45.3
23:29:34.941,125.5,83.5,51.9,71.8,88.9,81.3,31.6,28.0,56.6
23:29:35.153,121.8,83.6,51.8,71.8,89.4,76.4,29.5,28.5,56.6
23:29:35.368,118.2,83.6,51.2,71.8,89.4,70.5,29.8,28.2,56.6
23:29:35.576,114.6,79.0,51.2,72.4,89.0,62.2,28.6,28.8,56.6
23:29:35.787,110.9,76.2,51.2,73.0,88.6,60.7,28.9,30.2,56.3
23:29:35.999,107.3,70.5,51.8,73.6,89.2,60.5,28.4,29.1,56.4
23:29:36.207,103.7,70.3,52.3,74.7,90.6,40.3,28.4,30.2,56.6
23:29:36.420,100.1,69.0,74.1,91.3,98.8,36.5,27.8,45.6,57.3
23:29:36.634,96.5,73.8,73.1,89.8,98.2,36.8,27.8,46.0,58.4
23:29:36.848,92.8,64.8,72.2,89.3,98.5,31.9,28.7,56.5,83.5
23:29:37.062,89.1,51.1,72.1,89.2,98.1,31.6,28.4,56.8,83.5
23:29:37.274,85.5,51.4,71.7,89.5,78.6,29.5,28.1,56.8,83.6
23:29:37.485,81.8,50.9,72.2,89.2,74.1,29.3,28.7,56.4,82.9
23:29:37.698,78.2,50.4,72.3,89.2,61.8,28.7,28.3,56.4,76.7
23:29:37.907,74.6,50.9,73.4,88.9,60.7,29.0,29.8,56.1,75.6
23:29:38.119,71.0,51.4,74.0,89.5,60.6,28.4,28.6,56.7,70.0
23:29:38.364,67.4,51.9,131.8,90.9,39.9,27.8,29.7,56.4,69.4
23:29:38.570,63.7,52.9,91.2,98.5,38.2,27.8,44.4,57.9,62.4
23:29:38.758,60.1,72.6,90.2,98.4,38.5,27.8,45.6,59.1,60.7
23:29:38.973,56.4,72.2,90.1,98.3,31.5,28.7,45.6,83.8,56.4
23:29:39.181,52.8,72.1,89.5,98.3,30.7,27.5,45.6,83.8,49.4
23:29:39.395,49.1,71.8,90.4,77.8,30.4,28.1,44.8,83.4,50.4
23:29:39.603,45.5,71.8,89.5,69.0,30.2,27.8,56.8,83.5,50.8
23:29:39.816,41.9,72.0,89.2,62.0,29.1,28.4,56.0,76.9,9.6
23:29:40.029,38.3,72.5,89.7,60.8,28.6,29.8,56.5,77.1,89.2
23:29:40.238,34.7,74.1,90.3,60.3,28.0,28.7,56.6,85.5,74.2
23:29:40.450,31.0,91.0,98.5,38.7,28.3,29.8,56.8,60.0,73.2
23:29:40.678,27.4,89.9,98.4,37.5,28.3,45.7,57.1,3.6,72.6
23:29:40.871,23.8,88.9,98.4,36.2,27.4,43.8,58.6,3.3,72.2
23:29:41.078,20.2,88.8,98.3,32.5,29.1,46.9,83.3,6.2,71.8
23:29:41.289,16.6,89.1,98.2,37.1,28.0,46.5,83.3,5.2,71.7
23:29:41.498,13.0,89.1,79.5,30.2,28.5,45.7,83.5,5.2,71.4
23:29:41.709,9.4,89.6,77.2,29.1,28.3,56.4,83.2,4.6,71.9
23:29:41.940,5.8,89.2,62.5,30.2,28.8,56.4,84.1,0.0,72.9
