Waktu,Sudut_Derajat,Jarak_cm,Koordinat_X,Koordinat_Y
16:41:37.835,129.9,17.0,-10.9,13.04
16:41:37.835,174.9,24.5,-24.4,2.18
16:41:37.835,219.9,49.9,-38.28,-32.01
16:41:37.835,264.9,21.6,-1.92,-21.51
16:41:37.835,309.9,58.1,37.27,-44.57
16:41:37.835,354.9,64.9,64.64,-5.77
16:41:37.904,41.4,73.8,55.36,48.8
16:41:37.904,86.4,20.9,1.31,20.86
16:41:37.904,131.4,17.0,-11.24,12.75
16:41:37.904,176.4,25.3,-25.25,1.59
16:41:37.904,221.4,51.2,-38.41,-33.86
16:41:37.904,266.4,22.8,-1.43,-22.76
16:41:37.904,311.4,43.4,28.7,-32.55
16:41:37.904,356.4,56.6,56.49,-3.55
16:41:37.977,42.8,74.3,54.52,50.48
16:41:37.977,87.8,23.9,0.92,23.88
16:41:37.977,132.8,18.6,-12.64,13.65
16:41:37.977,177.8,25.6,-25.58,0.98
16:41:37.977,222.8,52.1,-38.23,-35.4
16:41:37.977,267.8,42.3,-1.62,-42.27
16:41:37.977,312.8,35.9,24.39,-26.34
16:41:37.977,357.8,50.3,50.26,-1.93
16:41:38.062,44.3,74.8,53.53,52.24
16:41:38.062,89.3,79.0,0.97,78.99
16:41:38.062,134.3,16.3,-11.38,11.67
16:41:38.062,179.3,25.6,-25.6,0.31
16:41:38.062,224.3,35.3,-25.26,-24.65
16:41:38.062,269.3,20.9,-0.26,-20.9
16:41:38.062,314.3,36.3,25.35,-25.98
16:41:38.062,359.3,49.8,49.8,-0.61
16:41:38.163,45.8,74.5,51.94,53.41
16:41:38.163,90.8,30.2,-0.42,30.2
16:41:38.163,135.8,18.6,-13.33,12.97
16:41:38.163,180.8,24.5,-24.5,-0.34
16:41:38.163,225.8,34.0,-23.7,-24.37
16:41:38.163,270.8,20.9,0.29,-20.9
16:41:38.163,0.8,46.8,46.8,0.65
16:41:38.241,47.6,76.3,51.45,56.34
16:41:38.241,92.6,26.0,-1.18,25.97
16:41:38.241,137.6,17.0,-12.55,11.46
16:41:38.241,182.6,17.0,-16.98,-0.77
16:41:38.241,227.6,45.8,-30.88,-33.82
16:41:38.241,272.6,21.2,0.96,-21.18
16:41:38.241,317.6,43.8,32.34,-29.53
16:41:38.241,2.6,36.9,36.86,1.67
16:41:38.341,49.1,76.4,50.02,57.75
16:41:38.341,94.1,26.8,-1.92,26.73
16:41:38.341,139.1,17.0,-12.85,11.13
16:41:38.341,184.1,17.0,-16.96,-1.22
16:41:38.341,229.1,32.4,-21.21,-24.49
16:41:38.341,274.1,20.0,1.43,-19.95
16:41:38.341,319.1,369.5,279.29,-241.93
16:41:38.341,4.1,36.9,36.81,2.64
16:41:38.423,50.8,80.1,50.63,62.07
16:41:38.423,95.8,76.9,-7.77,76.51
16:41:38.423,140.8,17.0,-13.17,10.74
16:41:38.423,185.8,25.9,-25.77,-2.62
16:41:38.423,230.8,30.0,-18.96,-23.25
16:41:38.423,275.8,20.0,2.02,-19.9
16:41:38.423,320.8,44.0,34.1,-27.81
16:41:38.423,5.8,36.5,36.31,3.69
16:41:38.526,52.4,80.2,48.93,63.54
16:41:38.526,97.4,76.8,-9.89,76.16
16:41:38.526,142.4,17.0,-13.47,10.37
16:41:38.526,187.4,25.0,-24.79,-3.22
16:41:38.526,232.4,26.0,-15.86,-20.6
16:41:38.526,277.4,20.0,2.58,-19.83
16:41:38.526,7.4,37.1,36.79,4.78
16:41:38.637,54.2,106.8,62.47,86.62
16:41:38.637,99.2,76.4,-12.21,75.42
16:41:38.637,144.2,17.0,-13.79,9.94
16:41:38.637,189.2,17.6,-17.37,-2.81
16:41:38.637,234.2,26.3,-15.38,-21.33
16:41:38.637,279.2,21.2,3.39,-20.93
16:41:38.637,9.2,36.2,35.73,5.79
16:41:38.716,56.1,106.8,59.57,88.65
16:41:38.716,101.1,75.9,-14.61,74.48
16:41:38.716,146.1,17.0,-14.11,9.48
16:41:38.716,191.1,25.6,-25.12,-4.93
16:41:38.716,236.1,25.7,-14.33,-21.33
16:41:38.716,281.1,19.9,3.83,-19.53
16:41:38.716,326.1,42.8,35.52,-23.87
16:41:38.716,11.1,35.7,35.03,6.87
16:41:38.801,57.6,106.9,57.28,90.26
16:41:38.801,102.6,75.8,-16.54,73.97
16:41:38.801,147.6,15.7,-13.26,8.41
16:41:38.801,192.6,25.7,-25.08,-5.61
16:41:38.801,237.6,25.8,-13.82,-21.78
16:41:38.801,282.6,20.0,4.36,-19.52
16:41:38.801,327.6,42.3,35.72,-22.67
16:41:38.801,12.6,36.0,35.13,7.85
16:41:38.888,59.1,107.3,55.1,92.07
16:41:38.888,104.1,74.8,-18.22,72.55
16:41:38.888,149.1,16.7,-14.33,8.58
16:41:38.888,194.1,26.2,-25.41,-6.38
16:41:38.888,239.1,26.1,-13.4,-22.4
16:41:38.888,284.1,20.0,4.87,-19.4
16:41:38.888,329.1,41.4,35.52,-21.26
16:41:38.888,14.1,36.0,34.92,8.77
16:41:38.969,60.7,107.4,52.56,93.66
16:41:38.969,105.7,75.8,-20.51,72.97
16:41:38.969,150.7,16.7,-14.56,8.17
16:41:38.969,195.7,34.6,-33.31,-9.36
16:41:38.969,240.7,26.1,-12.77,-22.76
16:41:38.969,285.7,20.0,5.41,-19.25
16:41:38.969,330.7,41.4,36.1,-20.26
16:41:38.969,15.7,36.0,34.66,9.74
16:41:39.052,62.2,107.9,50.32,95.45
16:41:39.052,107.2,74.9,-22.15,71.55
16:41:39.052,152.2,16.7,-14.77,7.79
16:41:39.052,197.2,16.7,-15.95,-4.94
16:41:39.052,242.2,25.5,-11.89,-22.56
16:41:39.052,287.2,20.9,6.18,-19.97
16:41:39.052,332.2,40.5,35.83,-18.89
16:41:39.052,17.2,38.6,36.87,11.41
16:41:39.135,63.7,108.0,47.85,96.82
16:41:39.135,108.7,75.3,-24.14,71.32
16:41:39.135,153.7,16.7,-14.97,7.4
16:41:39.135,198.7,16.7,-15.82,-5.35
16:41:39.135,243.7,24.6,-10.9,-22.05
16:41:39.135,288.7,23.1,7.41,-21.88
16:41:39.135,333.7,40.0,35.86,-17.72
16:41:39.135,18.7,42.9,40.64,13.75
16:41:39.220,65.2,108.6,45.55,98.58
16:41:39.220,110.2,73.5,-25.38,68.98
16:41:39.220,155.2,16.3,-14.8,6.84
16:41:39.220,200.2,16.7,-15.67,-5.77
16:41:39.220,245.2,23.7,-9.94,-21.51
16:41:39.220,290.2,21.9,7.56,-20.55
16:41:39.220,335.2,40.0,36.31,-16.78
16:41:39.220,20.2,36.4,34.16,12.57
16:41:39.304,66.7,109.1,43.15,100.2
16:41:39.304,111.7,74.4,-27.51,69.13
16:41:39.304,156.7,16.3,-14.97,6.45
16:41:39.304,201.7,16.7,-15.52,-6.17
16:41:39.304,246.7,23.7,-9.37,-21.77
16:41:39.304,291.7,21.6,7.99,-20.07
16:41:39.304,336.7,40.0,36.74,-15.82
16:41:39.304,21.7,36.0,33.45,13.31
16:41:39.394,68.2,197.6,73.38,183.47
16:41:39.394,113.2,74.0,-29.15,68.02
16:41:39.394,158.2,17.3,-16.06,6.42
16:41:39.394,203.2,19.2,-17.65,-7.56
16:41:39.394,248.2,23.7,-8.8,-22.01
16:41:39.394,293.2,37.4,14.73,-34.38
16:41:39.394,338.2,39.5,36.68,-14.67
16:41:39.394,23.2,35.2,32.35,13.87
16:41:39.483,69.8,197.5,68.2,185.35
16:41:39.483,114.8,73.6,-30.87,66.81
16:41:39.483,159.8,17.0,-15.95,5.87
16:41:39.483,204.8,19.6,-17.79,-8.22
16:41:39.483,249.8,25.7,-8.87,-24.12
16:41:39.483,294.8,45.6,19.13,-41.39
16:41:39.483,339.8,39.5,37.07,-13.64
16:41:39.483,24.8,35.2,31.95,14.76
16:41:39.563,71.4,59.8,19.07,56.68
16:41:39.563,116.4,73.6,-32.73,65.92
16:41:39.563,161.4,16.7,-15.83,5.33
16:41:39.563,206.4,18.3,-16.39,-8.14
16:41:39.563,251.4,16.4,-5.23,-15.54
16:41:39.563,296.4,44.8,19.92,-40.13
16:41:39.563,341.4,39.1,37.06,-12.47
16:41:39.563,26.4,35.2,31.53,15.65
16:41:39.645,72.9,56.7,16.67,54.19
16:41:39.645,117.9,74.5,-34.86,65.84
16:41:39.645,162.9,18.9,-18.06,5.56
16:41:39.645,207.9,17.3,-15.29,-8.1
16:41:39.645,252.9,16.4,-4.82,-15.68
16:41:39.645,297.9,44.4,20.78,-39.24
16:41:39.645,342.9,40.0,38.23,-11.76
16:41:39.645,27.9,36.0,31.82,16.85
16:41:39.725,74.3,56.5,15.29,54.39
16:41:39.725,119.3,75.0,-36.7,65.41
16:41:39.725,164.3,18.6,-17.91,5.03
16:41:39.725,209.3,17.3,-15.09,-8.47
16:41:39.725,254.3,16.4,-4.44,-15.79
16:41:39.725,299.3,46.2,22.61,-40.29
16:41:39.725,344.3,22.4,21.56,-6.06
16:41:39.725,29.3,36.5,31.83,17.86
16:41:39.811,75.8,53.1,13.03,51.48
16:41:39.811,120.8,75.5,-38.66,64.85
16:41:39.811,165.8,18.3,-17.74,4.49
16:41:39.811,210.8,17.3,-14.86,-8.86
16:41:39.811,255.8,24.0,-5.89,-23.27
16:41:39.811,300.8,45.8,23.45,-39.34
16:41:39.811,345.8,21.4,20.75,-5.25
16:41:39.811,30.8,49.4,42.43,25.29
16:41:39.890,77.3,52.6,11.56,51.31
16:41:39.890,122.3,76.8,-41.04,64.92
16:41:39.890,167.3,29.7,-28.97,6.53
16:41:39.890,212.3,33.6,-28.4,-17.95
16:41:39.890,257.3,22.8,-5.01,-22.24
16:41:39.890,302.3,52.1,27.84,-44.04
16:41:39.890,347.3,40.9,39.9,-8.99
16:41:39.890,32.3,61.5,51.98,32.86
16:41:39.973,78.8,53.8,10.45,52.78
16:41:39.973,123.8,77.4,-43.06,64.32
16:41:39.973,168.8,27.1,-26.58,5.26
16:41:39.973,213.8,17.0,-14.13,-9.46
16:41:39.973,258.8,25.8,-5.01,-25.31
16:41:39.973,303.8,52.6,29.26,-43.71
16:41:39.973,348.8,23.0,22.56,-4.47
16:41:39.973,33.8,61.7,51.27,34.32
16:41:40.055,80.3,54.7,9.22,53.92
16:41:40.055,125.3,80.2,-46.34,65.45
16:41:40.055,170.3,29.4,-28.98,4.95
16:41:40.055,215.3,18.0,-14.69,-10.4
16:41:40.055,260.3,24.9,-4.2,-24.54
16:41:40.055,305.3,37.4,21.61,-30.52
16:41:40.055,350.3,20.8,20.5,-3.5
16:41:40.055,35.3,49.8,40.64,28.78
16:41:40.140,81.7,56.7,8.18,56.11
16:41:40.140,126.7,107.5,-64.24,86.19
16:41:40.140,171.7,28.6,-28.3,4.13
16:41:40.140,216.7,17.6,-14.11,-10.52
16:41:40.140,261.7,24.9,-3.59,-24.64
16:41:40.140,306.7,33.9,20.26,-27.18
16:41:40.140,351.7,20.8,20.58,-3.0
16:41:40.140,36.7,50.3,40.33,30.06
16:41:40.243,83.2,56.7,6.71,56.3
16:41:40.243,128.2,107.5,-66.48,84.48
16:41:40.243,173.2,29.9,-29.69,3.54
16:41:40.243,218.2,16.3,-12.81,-10.08
16:41:40.243,263.2,16.1,-1.91,-15.99
16:41:40.243,308.2,49.8,30.8,-39.14
16:41:40.243,353.2,21.1,20.95,-2.5
16:41:40.324,85.1,53.6,4.58,53.4
16:41:40.324,130.1,106.7,-68.73,81.62
16:41:40.324,175.1,26.5,-26.4,2.26
16:41:40.324,220.1,16.4,-12.54,-10.56
16:41:40.324,265.1,25.5,-2.18,-25.41
16:41:40.324,310.1,31.1,20.03,-23.79
16:41:40.324,355.1,19.8,19.73,-1.69
16:41:40.324,40.1,42.5,32.51,27.38
16:41:40.439,86.6,52.8,3.13,52.71
16:41:40.439,131.6,107.2,-71.17,80.16
16:41:40.439,176.6,75.2,-75.07,4.46
16:41:40.439,221.6,16.3,-12.19,-10.82
16:41:40.439,266.6,24.6,-1.46,-24.56
16:41:40.439,311.6,27.5,18.26,-20.56
16:41:40.439,356.6,19.8,19.77,-1.17
16:41:40.439,41.6,42.5,31.78,28.22
16:41:40.496,88.1,52.8,1.75,52.77
16:41:40.496,133.1,107.1,-73.18,78.2
16:41:40.496,178.1,75.5,-75.46,2.5
16:41:40.496,223.1,16.3,-11.9,-11.14
16:41:40.496,268.1,24.6,-0.82,-24.59
16:41:40.496,313.1,26.0,17.77,-18.98
16:41:40.496,358.1,21.1,21.09,-0.7
16:41:40.496,43.1,56.6,41.33,38.67
16:41:40.581,89.7,50.0,0.26,50.0
16:41:40.581,134.7,107.7,-75.76,76.55
16:41:40.581,179.7,73.3,-73.3,0.38
16:41:40.581,224.7,16.3,-11.59,-11.47
16:41:40.581,269.7,19.3,-0.1,-19.3
16:41:40.581,314.7,28.1,19.77,-19.97
16:41:40.581,359.7,21.1,21.1,-0.11
16:41:40.581,44.7,43.1,30.64,30.32
16:41:40.666,91.2,50.0,-1.05,49.99
16:41:40.666,136.2,107.7,-77.73,74.54
16:41:40.666,181.2,74.5,-74.48,-1.56
16:41:40.666,226.2,16.3,-11.28,-11.76
16:41:40.666,271.2,24.0,0.5,-23.99
16:41:40.666,316.2,26.3,18.98,-18.2
16:41:40.666,1.2,21.1,21.1,0.44
16:41:40.666,46.2,41.8,28.93,30.17
16:41:40.750,92.7,48.3,-2.28,48.25
16:41:40.750,137.7,108.2,-80.03,72.82
16:41:40.750,182.7,74.1,-74.02,-3.49
16:41:40.750,227.7,16.3,-10.97,-12.06
16:41:40.750,272.7,25.7,1.21,-25.67
16:41:40.750,317.7,25.7,19.01,-17.3
16:41:40.750,2.7,19.9,19.88,0.94
16:41:40.750,47.7,42.9,28.87,31.73
16:41:40.835,94.3,38.4,-2.88,38.29
16:41:40.835,139.3,108.6,-82.33,70.82
16:41:40.835,184.3,73.6,-73.39,-5.52
16:41:40.835,229.3,16.0,-10.43,-12.13
16:41:40.835,274.3,18.7,1.4,-18.65
16:41:40.835,319.3,25.7,19.48,-16.76
16:41:40.835,4.3,19.8,19.74,1.48
16:41:40.835,49.3,42.0,27.39,31.84
16:41:40.915,95.8,36.3,-3.67,36.11
16:41:40.915,140.8,43.5,-33.71,27.49
16:41:40.915,185.8,71.8,-71.43,-7.26
16:41:40.915,230.8,16.0,-10.11,-12.4
16:41:40.915,275.8,26.3,2.66,-26.17
16:41:40.915,320.8,26.0,20.15,-16.43
16:41:40.915,5.8,20.8,20.69,2.1
16:41:40.915,50.8,41.6,26.29,32.24
16:41:40.998,97.2,37.4,-4.69,37.11
16:41:40.998,142.2,108.8,-85.97,66.68
16:41:40.998,187.2,73.1,-72.52,-9.16
16:41:40.998,232.2,16.0,-9.81,-12.64
16:41:40.998,277.2,17.1,2.14,-16.97
16:41:40.998,322.2,25.2,19.91,-15.45
16:41:40.998,7.2,22.1,21.93,2.77
16:41:40.998,52.2,41.6,25.5,32.87
16:41:41.082,98.7,37.0,-5.6,36.57
16:41:41.082,143.7,108.9,-87.77,64.47
16:41:41.082,188.7,73.1,-72.26,-11.06
16:41:41.082,233.7,16.0,-9.47,-12.89
16:41:41.082,278.7,17.1,2.59,-16.9
16:41:41.082,323.7,25.5,20.55,-15.1
16:41:41.082,8.7,23.0,22.74,3.48
16:41:41.082,53.7,41.1,24.33,33.12
16:41:41.161,100.2,37.0,-6.55,36.42
16:41:41.161,145.2,44.1,-36.21,25.17
16:41:41.161,190.2,73.1,-71.94,-12.94
16:41:41.161,235.2,17.0,-9.7,-13.96
16:41:41.161,280.2,17.1,3.03,-16.83
16:41:41.161,325.2,24.6,20.2,-14.04
16:41:41.161,10.2,21.8,21.46,3.86
16:41:41.161,55.2,40.2,22.94,33.01
16:41:41.248,101.6,35.3,-7.1,34.58
16:41:41.248,146.6,198.5,-165.72,109.27
16:41:41.248,191.6,73.1,-71.61,-14.7
16:41:41.248,236.6,16.7,-9.19,-13.94
16:41:41.248,281.6,17.1,3.44,-16.75
16:41:41.248,326.6,24.6,20.54,-13.54
16:41:41.248,11.6,21.5,21.06,4.32
16:41:41.248,56.6,40.1,22.07,33.48
16:41:41.327,103.2,35.3,-8.06,34.37
16:41:41.327,148.2,43.1,-36.63,22.71
16:41:41.327,193.2,56.7,-55.2,-12.95
16:41:41.327,238.2,16.7,-8.8,-14.19
16:41:41.327,283.2,17.1,3.9,-16.65
16:41:41.327,328.2,24.6,20.91,-12.96
16:41:41.327,13.2,46.2,44.98,10.55
16:41:41.327,58.2,39.7,20.92,33.74
16:41:41.420,104.7,36.1,-9.16,34.92
16:41:41.420,149.7,197.5,-170.52,99.64
16:41:41.420,194.7,73.6,-71.19,-18.68
16:41:41.420,239.7,16.3,-8.22,-14.07
16:41:41.420,284.7,18.7,4.75,-18.09
16:41:41.420,329.7,25.7,22.19,-12.97
16:41:41.420,14.7,36.1,34.92,9.16
16:41:41.420,59.7,39.7,20.03,34.28
16:41:41.510,106.3,36.5,-10.24,35.03
16:41:41.510,151.3,197.6,-173.32,94.89
16:41:41.510,196.3,74.1,-71.12,-20.8
16:41:41.510,241.3,17.3,-8.31,-15.17
16:41:41.510,286.3,18.7,5.25,-17.95
16:41:41.510,331.3,24.9,21.84,-11.96
16:41:41.510,16.3,46.0,44.15,12.91
16:41:41.510,61.3,39.7,19.06,34.82
16:41:41.598,107.9,37.0,-11.37,35.21
16:41:41.598,152.9,197.9,-176.17,90.15
16:41:41.598,197.9,74.1,-70.51,-22.78
16:41:41.598,242.9,18.3,-8.34,-16.29
16:41:41.598,287.9,17.4,5.35,-16.56
16:41:41.598,332.9,16.1,14.33,-7.33
16:41:41.598,17.9,45.6,43.39,14.02
16:41:41.598,62.9,37.1,16.9,33.03
16:41:41.679,109.5,48.7,-16.26,45.91
16:41:41.679,154.5,58.9,-53.16,25.36
16:41:41.679,199.5,73.7,-69.47,-24.6
16:41:41.679,244.5,18.0,-7.75,-16.25
16:41:41.679,289.5,16.4,5.47,-15.46
16:41:41.679,334.5,16.1,14.53,-6.93
16:41:41.679,19.5,44.4,41.85,14.82
16:41:41.679,64.5,40.2,17.31,36.28
16:41:41.764,111.0,50.0,-17.92,46.68
16:41:41.764,156.0,56.6,-51.71,23.02
16:41:41.764,201.0,74.6,-69.65,-26.73
16:41:41.764,246.0,18.9,-7.69,-17.27
16:41:41.764,291.0,17.7,6.34,-16.52
16:41:41.764,336.0,16.1,14.71,-6.55
16:41:41.764,21.0,49.9,46.59,17.88
16:41:41.764,66.0,23.1,9.4,21.1
16:41:41.841,112.4,54.0,-20.58,49.93
16:41:41.841,157.4,56.5,-52.16,21.71
16:41:41.841,202.4,75.1,-69.43,-28.62
16:41:41.841,247.4,22.4,-8.61,-20.68
16:41:41.841,292.4,19.0,7.24,-17.57
16:41:41.841,337.4,16.1,14.86,-6.19
16:41:41.841,22.4,49.9,46.13,19.02
16:41:41.841,67.4,20.9,8.03,19.3
16:41:41.929,113.9,57.1,-23.13,52.2
16:41:41.929,158.9,56.5,-52.71,20.34
16:41:41.929,203.9,74.7,-68.29,-30.26
16:41:41.929,248.9,29.9,-10.76,-27.9
16:41:41.929,293.9,26.6,10.78,-24.32
16:41:41.929,338.9,16.1,15.02,-5.8
16:41:41.929,23.9,52.8,48.27,21.39
16:41:41.929,68.9,24.3,8.75,22.67
16:41:42.007,115.4,56.7,-24.32,51.22
16:41:42.007,160.4,54.3,-51.15,18.22
16:41:42.007,205.4,74.8,-67.57,-32.08
16:41:42.007,250.4,25.6,-8.59,-24.12
16:41:42.007,295.4,16.1,6.91,-14.54
16:41:42.007,340.4,16.1,15.17,-5.4
16:41:42.007,25.4,53.3,48.15,22.86
16:41:42.007,70.4,42.5,14.26,40.04
16:41:42.087,116.9,37.5,-16.97,33.44
16:41:42.087,161.9,55.5,-52.75,17.24
16:41:42.087,206.9,75.3,-67.15,-34.07
16:41:42.087,251.9,26.5,-8.23,-25.19
16:41:42.087,296.9,16.1,7.28,-14.36
16:41:42.087,341.9,24.9,23.67,-7.74
16:41:42.087,26.9,36.1,32.19,16.33
16:41:42.087,71.9,21.6,6.71,20.53
16:41:42.171,118.3,37.9,-17.97,33.37
16:41:42.171,163.3,52.9,-50.67,15.2
16:41:42.171,208.3,76.7,-67.53,-36.36
16:41:42.171,253.3,27.1,-7.79,-25.96
16:41:42.171,298.3,18.0,8.53,-15.85
16:41:42.171,343.3,17.1,16.38,-4.91
16:41:42.171,28.3,57.1,50.28,27.07
16:41:42.171,73.3,20.6,5.92,19.73
16:41:42.252,119.8,39.3,-19.53,34.1
