Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
14:13:53.718,-78.7,48.1,18.6,49.7,41.7,44.5,49.7,0.0,45.0
14:13:53.962,-80.6,50.0,18.6,49.5,41.3,47.7,44.0,0.0,45.0
14:13:54.181,-83.4,49.9,18.6,48.9,41.2,47.5,42.1,83.6,45.0
14:13:54.422,-86.5,50.0,18.6,48.9,41.3,85.1,41.1,82.4,45.0
14:13:54.641,-89.6,52.6,18.6,45.3,41.3,59.2,41.1,50.1,45.0
14:13:54.863,-91.7,52.3,19.6,44.7,41.7,49.9,42.8,48.2,44.6
14:13:55.085,-95.0,52.5,19.6,44.5,42.2,50.6,42.3,48.0,44.2
14:13:55.341,-97.6,20.9,19.3,43.9,41.5,50.4,41.8,47.4,45.2
14:13:55.532,-99.8,21.3,19.3,43.3,41.9,49.9,40.2,46.4,44.8
14:13:55.763,-101.6,20.6,20.2,42.7,42.4,49.3,40.7,45.8,45.8
14:13:55.991,-103.6,19.7,19.9,42.9,42.2,47.9,41.1,45.2,45.0
14:13:56.197,-105.4,20.0,20.9,42.0,43.1,49.1,41.6,46.0,45.6
14:13:56.421,-107.6,20.3,21.5,42.7,42.9,49.1,42.1,45.0,46.6
14:13:56.645,-110.7,19.3,21.2,41.7,43.5,49.9,44.4,45.8,47.2
14:13:56.887,-113.3,19.6,50.1,41.7,44.1,49.9,0.0,44.4,47.0
14:13:57.119,-116.3,19.7,49.9,41.9,44.7,45.7,57.0,44.8,48.0
14:13:57.335,-118.3,18.7,49.7,41.5,44.9,49.5,57.0,45.2,49.0
14:13:57.559,-122.1,18.7,49.2,41.5,49.8,42.4,57.5,44.2,50.1
14:13:57.812,-124.8,18.7,48.9,41.0,50.0,43.1,70.2,44.2,49.9
14:13:58.021,-127.4,19.0,49.3,41.0,251.1,42.1,50.5,44.2,50.1
14:13:58.248,-129.6,18.7,47.1,41.5,57.5,41.7,49.5,44.2,52.2
14:13:58.523,-132.0,18.7,44.7,41.5,0.0,40.7,47.4,45.2,52.0
14:13:58.745,-134.9,19.7,44.1,41.5,0.0,41.9,47.2,44.8,22.8
14:13:58.956,-137.3,19.7,43.5,42.4,61.7,41.9,46.2,44.4,20.9
14:13:59.179,-140.5,19.3,43.3,41.7,50.0,42.4,46.0,45.8,20.3
14:13:59.401,-143.1,20.3,42.7,42.2,49.8,42.4,45.4,44.6,20.6
14:13:59.675,-145.5,20.0,43.5,43.7,50.2,42.4,46.2,45.0,19.6
14:13:59.847,-148.0,20.9,42.4,42.4,49.7,41.2,45.2,45.2,19.9
14:14:00.070,-151.3,20.6,43.7,43.5,62.0,41.7,45.0,45.8,20.3
14:14:00.300,-153.9,21.6,41.8,43.1,61.4,42.6,45.0,46.8,19.3
14:14:00.521,-155.8,50.1,41.8,43.3,60.5,43.1,45.4,46.0,19.3
14:14:00.758,-157.9,50.0,42.4,44.3,60.5,42.4,44.4,46.6,19.6
14:14:00.986,-159.8,49.9,42.0,45.3,50.4,57.5,44.4,47.2,18.7
14:14:01.197,-162.8,49.3,41.5,45.5,49.9,59.3,44.8,47.4,18.6
14:14:01.476,-165.1,48.7,41.5,45.7,59.0,56.6,44.2,48.8,18.6
14:14:01.656,-167.3,48.1,41.5,98.2,44.1,56.7,44.2,48.6,18.7
14:14:01.883,-169.9,48.9,41.5,65.7,44.9,69.1,44.2,48.8,18.6
14:14:02.110,-172.8,49.3,41.5,56.4,43.1,50.4,44.2,49.4,18.6
14:14:02.344,-176.0,44.5,41.5,101.9,42.9,48.9,44.2,52.0,18.7
14:14:02.561,-178.2,43.9,41.5,103.2,42.4,47.5,44.8,51.7,19.6
14:14:02.785,-180.6,43.6,41.5,58.9,42.0,47.3,44.4,23.0,19.6
14:14:03.008,-184.2,43.4,42.0,50.2,41.5,47.2,44.4,21.2,19.3
14:14:03.242,-186.1,42.8,42.9,50.0,41.5,46.1,45.4,21.5,19.3
14:14:03.454,-188.3,43.2,41.8,49.5,42.0,45.5,44.6,20.8,19.9
14:14:03.679,-191.8,42.6,42.2,49.9,42.4,45.3,46.0,19.9,19.6
14:14:03.902,-195.0,42.8,42.4,49.7,49.8,45.7,44.8,20.2,20.6
14:14:04.156,-196.9,41.9,42.9,49.7,0.0,44.7,45.8,19.2,20.3
14:14:04.391,-198.9,42.6,43.1,50.0,43.1,45.5,46.4,19.6,22.2
14:14:04.596,-202.2,41.7,43.7,50.0,57.5,44.5,46.0,19.9,21.9
14:14:04.821,-205.4,41.6,44.3,48.3,65.7,44.9,47.6,18.9,22.5
14:14:05.063,-207.2,42.8,45.3,45.3,69.5,45.3,46.4,18.9,49.2
14:14:05.289,-209.0,42.3,250.5,43.1,83.3,44.3,47.8,18.9,48.6
14:14:05.532,-212.0,41.9,250.5,42.9,85.5,43.9,50.4,18.9,48.4
14:14:05.759,-214.4,41.4,62.5,41.5,49.8,43.9,49.2,18.9,48.8
14:14:05.995,-217.0,41.9,250.9,41.0,50.0,43.9,49.5,18.9,45.4
14:14:06.245,-219.8,41.9,251.8,42.2,48.1,43.9,51.9,18.9,45.2
14:14:06.469,-222.8,42.3,0.0,41.7,48.3,44.3,52.6,18.9,43.6
14:14:06.696,-226.2,41.6,57.1,41.3,47.7,44.9,22.2,18.6,44.4
14:14:06.920,-227.3,41.7,61.3,41.3,46.7,44.5,22.5,19.5,43.8
14:14:07.165,-230.5,42.1,66.4,41.3,46.5,44.5,21.9,19.6,43.2
14:14:07.388,-232.5,43.0,49.9,41.3,45.5,45.1,20.0,19.2,42.5
14:14:07.591,-234.5,42.3,50.2,42.2,45.3,45.1,20.3,20.2,43.4
14:14:07.830,-236.4,43.3,52.8,42.7,45.7,45.3,20.6,19.9,42.3
14:14:08.040,-239.4,43.0,49.7,44.1,44.7,46.3,19.6,20.5,41.8
14:14:08.280,-241.1,43.6,50.1,42.4,45.5,45.5,18.7,21.5,42.5
14:14:08.497,-243.5,44.2,50.1,44.7,44.5,46.1,18.7,22.4,41.6
14:14:08.712,-246.5,44.8,48.8,43.1,44.9,45.9,19.0,22.7,41.6
14:14:08.961,-248.8,45.4,46.9,44.5,44.3,46.9,19.0,49.4,41.6
14:14:09.159,-251.8,46.1,60.5,67.8,44.3,47.9,19.3,49.8,42.3
14:14:09.392,-254.5,57.0,43.3,68.7,43.9,49.9,19.3,49.2,42.3
14:14:09.613,-258.1,69.9,44.1,69.6,44.3,49.7,19.3,48.6,42.3
14:14:09.840,-260.5,72.1,43.1,70.0,43.9,49.5,19.3,48.6,42.3
14:14:10.074,-263.9,59.0,42.2,50.4,44.3,22.6,19.0,45.4,41.1
14:14:10.322,-266.9,59.4,41.3,49.3,44.9,21.9,19.0,45.2,41.6
14:14:10.523,-270.0,61.4,41.3,46.9,44.5,21.3,19.0,45.0,42.0
14:14:10.737,-273.5,50.0,40.8,46.3,44.5,21.6,18.7,44.4,42.5
14:14:10.963,-275.5,56.9,41.3,47.1,45.5,20.9,19.7,43.4,41.8
14:14:11.187,-278.0,49.9,41.3,46.1,44.7,20.0,19.3,42.8,42.7
14:14:11.421,-281.2,50.2,41.8,45.5,45.3,20.3,20.3,42.6,42.5
14:14:11.660,-283.3,50.2,42.7,44.9,46.3,19.7,19.9,42.1,43.6
14:14:11.865,-287.1,57.0,45.3,45.3,45.5,19.7,20.9,42.8,43.1
14:14:12.090,-289.2,60.7,43.3,44.3,46.1,18.7,21.6,41.9,43.4
14:14:12.314,-292.2,50.0,188.3,44.7,46.3,19.0,22.2,41.4,43.5
14:14:12.548,-295.3,50.0,66.6,45.1,46.9,19.0,50.0,42.1,46.4
14:14:12.777,-298.3,57.4,67.9,44.1,47.9,19.3,49.5,41.7,46.6
14:14:12.994,-300.9,50.0,68.3,44.1,50.4,19.3,48.8,41.7,49.8
14:14:13.219,-303.6,42.8,56.8,44.1,49.7,19.4,48.6,41.7,71.1
14:14:13.469,-306.7,41.9,74.6,44.1,49.9,19.3,48.7,41.6,58.9
14:14:13.675,-309.7,43.0,50.1,44.1,51.9,19.3,46.0,41.6,57.0
14:14:13.904,-312.5,42.6,48.6,44.1,22.5,19.0,44.4,42.1,59.3
14:14:14.121,-314.8,42.1,47.9,44.7,21.8,19.0,43.8,41.4,57.5
14:14:14.376,-317.3,42.1,47.3,44.3,22.2,19.0,43.2,41.4,0.0
14:14:14.599,-320.6,42.1,46.7,45.7,21.5,20.0,43.0,42.3,48.6
14:14:14.831,-322.5,42.1,46.2,44.9,20.9,19.7,43.8,42.1,49.8
14:14:15.050,-325.4,43.0,45.5,45.9,19.9,19.3,42.3,42.6,49.8
14:14:15.264,-328.1,44.9,46.3,45.1,20.2,20.3,42.5,43.2,50.1
14:14:15.502,-330.6,50.0,44.9,45.7,19.3,21.0,41.6,42.8,62.0
14:14:15.711,-333.4,67.8,44.7,46.3,19.6,20.6,42.8,43.0,50.5
14:14:15.988,-335.2,0.0,44.7,47.3,19.6,21.6,41.8,43.2,49.6
14:14:16.182,-337.6,60.3,45.5,47.5,19.0,22.3,41.4,43.8,43.6
14:14:16.424,-340.4,66.2,44.1,47.7,19.0,49.5,41.4,46.2,59.2
14:14:16.645,-342.9,56.9,44.1,50.9,19.0,48.9,42.1,250.2,44.6
14:14:16.872,-346.3,56.9,44.1,49.9,19.0,46.9,42.1,73.4,42.3
14:14:17.117,-349.9,68.8,44.5,49.7,19.0,47.2,42.1,104.5,41.8
14:14:17.461,-353.1,50.0,44.1,49.9,19.0,44.7,42.1,0.0,44.0
14:14:17.600,-355.2,47.7,44.1,52.3,19.0,44.1,42.5,0.0,43.0
14:14:17.822,-358.1,49.3,44.1,51.2,18.9,43.5,41.4,61.2,40.9
14:14:18.048,-360.7,46.5,45.1,22.8,19.9,43.3,41.4,64.6,40.9
14:14:18.283,-364.0,45.9,44.7,20.9,19.6,43.0,42.3,58.3,40.9
14:14:18.495,-366.5,45.7,45.7,21.2,19.3,43.9,41.6,50.1,40.9
14:14:18.727,-369.4,46.5,44.9,20.5,20.2,42.4,42.5,49.6,41.8
14:14:18.943,-371.9,45.5,45.9,19.6,19.9,42.6,42.3,49.9,42.3
14:14:19.189,-374.7,44.8,46.9,19.9,20.9,41.7,43.2,60.9,44.6
14:14:19.394,-377.6,45.3,45.7,19.0,21.5,42.4,43.0,61.2,43.4
14:14:19.622,-380.8,44.2,46.3,19.3,22.2,41.4,43.2,49.4,58.0
14:14:19.854,-383.8,44.7,46.5,19.3,49.7,41.4,43.8,49.8,67.9
14:14:20.068,-385.9,44.7,47.3,19.6,49.1,42.1,44.4,62.0,67.8
14:14:20.295,-388.9,45.1,51.3,18.3,48.5,41.7,46.8,44.8,70.4
14:14:20.540,-391.7,44.0,50.2,18.6,48.3,41.7,62.8,42.6,71.3
14:14:20.778,-394.3,44.1,50.7,18.6,46.3,41.7,63.2,43.4,49.8
14:14:20.977,-396.9,44.5,52.1,18.3,46.1,41.7,104.6,42.8,48.2
14:14:21.213,-399.7,45.1,52.3,18.3,44.1,41.7,50.4,41.9,47.6
14:14:21.425,-402.3,44.7,51.9,19.3,43.5,42.1,50.2,41.4,47.0
14:14:21.690,-404.5,44.7,22.8,19.3,43.3,41.4,50.0,41.4,46.4
14:14:21.874,-407.3,44.7,20.9,18.9,43.1,41.9,49.8,41.4,45.8
14:14:22.103,-409.6,45.2,21.2,19.9,43.9,42.4,48.4,41.9,45.2
14:14:22.327,-412.1,45.3,20.6,19.9,42.4,41.7,47.8,41.9,46.0
14:14:22.545,-414.3,45.5,19.6,19.6,42.6,42.6,49.1,42.8,45.0
14:14:22.786,-416.9,46.5,19.9,20.2,42.2,42.4,49.8,43.8,44.8
14:14:22.996,-419.9,47.1,20.2,21.2,42.4,43.9,50.2,42.6,44.8
14:14:23.223,-422.8,46.3,19.3,21.8,41.5,43.1,59.9,44.4,45.6
14:14:23.465,-425.5,46.9,19.3,49.5,41.5,43.3,50.2,0.0,44.2
14:14:23.708,-428.2,46.7,19.6,23.0,42.2,43.9,43.8,0.0,44.6
14:14:23.954,-430.7,49.9,18.6,48.7,41.7,45.9,43.2,0.0,44.6
14:14:24.180,-433.6,50.2,18.6,49.9,41.3,46.1,43.0,85.3,44.6
14:14:24.427,-436.2,49.9,18.6,48.9,41.2,49.7,41.6,83.6,44.6
14:14:24.634,-439.0,52.1,18.6,47.9,41.2,63.6,40.7,83.2,44.6
14:14:24.860,-441.2,52.6,18.6,45.7,41.7,62.3,40.7,50.1,44.2
14:14:25.125,-444.3,52.8,19.6,45.1,42.2,56.9,42.3,48.2,44.2
14:14:25.313,-447.1,22.9,19.6,44.9,42.7,57.3,41.8,47.6,45.2
14:14:25.552,-449.9,21.0,19.3,43.9,41.5,49.9,41.4,47.0,44.8
14:14:25.761,-452.8,21.3,19.3,43.3,42.0,49.3,41.8,46.0,44.4
14:14:25.992,-456.0,20.6,20.2,42.7,42.4,48.3,40.2,45.4,45.4
14:14:26.202,-458.8,19.6,19.9,42.9,42.2,48.7,40.7,46.6,46.4
14:14:26.429,-461.8,20.0,20.9,41.9,43.7,49.9,41.1,45.6,45.2
14:14:26.688,-464.4,20.3,21.5,42.7,42.9,49.9,41.6,45.0,45.8
14:14:26.886,-467.3,19.3,21.2,41.7,43.5,50.2,43.0,45.0,46.8
14:14:27.091,-470.0,19.3,23.1,41.7,44.1,50.2,43.2,44.4,47.0
14:14:27.329,-472.3,18.4,49.9,42.4,44.7,43.4,45.0,44.4,46.6
14:14:27.546,-474.4,19.7,49.4,41.9,45.7,45.1,56.8,44.4,48.6
14:14:27.766,-477.0,18.7,48.8,41.5,45.9,44.1,67.6,44.8,50.1
14:14:27.996,-480.0,18.7,48.9,41.5,50.0,42.6,71.0,45.2,48.6
14:14:28.218,-482.5,18.7,49.0,41.5,102.2,41.7,82.9,45.2,48.8
14:14:28.465,-483.7,18.7,49.7,41.5,251.2,40.8,50.0,45.2,50.3
14:14:28.734,-486.4,18.7,45.7,41.5,0.0,42.4,48.0,44.8,52.4
14:14:28.959,-489.3,19.7,45.5,41.5,0.0,41.4,47.8,44.4,52.5
14:14:29.224,-492.1,19.7,44.9,42.4,0.0,41.5,47.2,44.4,21.9
14:14:29.426,-494.1,19.7,44.3,41.7,63.7,41.0,46.6,44.4,21.2
14:14:29.652,-496.3,19.3,43.7,41.7,50.2,41.5,46.0,45.0,20.3
14:14:29.860,-498.6,20.3,42.7,42.7,49.7,41.4,45.4,44.6,20.6
14:14:30.079,-501.0,20.0,42.9,41.9,48.7,41.9,46.2,45.2,19.6
14:14:30.298,-502.4,19.7,42.4,42.4,49.5,42.8,45.2,44.8,19.9
14:14:30.553,-505.2,20.6,42.7,42.7,49.9,41.7,46.0,45.4,19.3
14:14:30.747,-507.7,21.3,41.8,43.7,60.9,42.1,44.6,46.0,19.3
14:14:30.986,-509.7,22.2,41.8,42.9,61.7,43.1,45.0,47.0,19.3
14:14:31.210,-512.0,50.0,42.5,43.9,61.3,43.7,44.4,45.8,19.6
14:14:31.431,-514.9,49.9,42.0,44.5,43.5,57.9,44.4,46.4,18.6
14:14:31.645,-517.6,49.3,41.5,44.7,60.3,66.0,44.4,47.4,18.7
14:14:31.888,-519.5,48.7,41.5,45.3,60.3,57.0,44.8,51.2,18.6
14:14:32.123,-521.4,48.1,41.5,49.7,43.1,59.3,44.8,49.6,18.7
14:14:32.324,-523.9,45.7,41.5,56.8,41.7,50.6,44.8,49.8,18.6
14:14:32.603,-526.5,49.3,41.5,56.5,42.9,49.9,44.8,49.9,18.6
14:14:32.780,-528.6,44.9,41.5,104.4,42.4,48.5,44.8,52.0,18.6
14:14:33.051,-530.0,44.2,41.5,59.3,41.9,47.5,44.4,52.2,19.6
14:14:33.255,-532.6,43.7,41.5,56.7,41.5,46.9,44.4,23.0,19.3
14:14:33.464,-535.5,43.4,42.0,252.5,41.5,46.7,45.4,22.4,19.3
14:14:33.696,-537.9,42.8,42.9,49.5,41.5,45.7,45.0,21.5,19.3
14:14:33.913,-539.9,43.2,41.8,49.9,41.5,46.9,44.6,20.8,19.9
14:14:34.157,-542.6,42.6,42.2,48.9,42.4,45.9,45.2,19.9,19.6
14:14:34.362,-545.5,42.8,42.4,49.7,45.1,44.9,44.8,20.2,20.6
14:14:34.582,-547.3,41.9,42.9,50.0,49.9,45.7,45.8,19.2,20.3
14:14:34.810,-548.9,41.9,43.5,50.0,43.5,44.7,46.8,19.5,21.2
14:14:35.033,-552.2,42.1,43.1,49.5,67.1,45.1,45.6,19.6,22.2
14:14:35.264,-554.4,41.7,43.3,50.4,66.5,44.5,46.2,18.6,21.6
14:14:35.482,-556.2,41.6,43.9,44.5,65.7,44.5,46.9,18.9,49.8
14:14:35.753,-558.0,42.4,44.9,45.3,69.1,44.9,47.8,18.9,49.2
14:14:35.938,-559.8,41.9,72.0,43.1,69.9,45.3,48.8,18.9,50.0
14:14:36.201,-563.2,41.9,250.4,42.9,70.3,44.3,50.0,18.9,49.4
14:14:36.412,-565.7,41.4,250.4,41.9,49.9,43.9,50.2,18.9,48.8
14:14:36.646,-568.4,41.4,250.8,41.5,49.7,43.9,49.1,18.9,45.4
14:14:36.920,-571.8,41.4,117.8,42.7,48.1,44.3,52.4,18.9,45.2
14:14:37.124,-574.1,41.9,251.8,41.7,47.5,44.9,52.6,18.9,44.6
14:14:37.349,-576.6,42.3,29.7,41.2,46.9,44.5,23.1,18.9,44.0
14:14:37.584,-578.7,41.6,294.3,41.3,46.3,44.5,21.2,18.6,43.4
14:14:37.797,-581.8,42.1,7.5,41.3,45.7,44.5,21.9,19.6,42.7
14:14:38.029,-584.9,42.6,4.0,41.3,45.5,44.7,20.9,19.2,42.9
14:14:38.249,-587.7,43.3,4.3,41.7,45.9,44.7,19.9,20.2,42.0
14:14:38.460,-590.1,42.8,4.3,42.2,45.3,45.3,20.3,19.9,42.7
14:14:38.694,-592.6,43.4,102.0,43.1,44.7,46.3,19.6,20.8,41.8
14:14:38.914,-594.8,43.0,71.7,43.3,45.1,45.5,19.7,20.5,42.5
14:14:39.209,-597.1,43.6,77.6,42.9,44.5,46.1,18.7,21.2,41.6
14:14:39.378,-599.4,45.7,56.7,43.5,44.5,46.7,19.0,22.1,41.6
14:14:39.587,-602.1,44.5,56.4,70.5,44.9,47.3,19.0,22.7,41.1
14:14:39.819,-605.1,45.1,48.9,65.4,44.3,48.3,19.3,49.4,42.3
14:14:40.039,-607.8,45.7,58.4,56.6,44.3,51.1,19.3,48.8,42.3
14:14:40.283,-610.9,5.9,59.1,65.4,44.3,48.7,19.3,49.6,41.8
14:14:40.489,-613.6,7.6,4.3,65.8,43.9,49.3,19.3,48.2,41.8
14:14:40.747,-616.5,50.2,4.6,3.3,44.3,49.9,19.3,48.2,41.6
