Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:38:31.597,-73.7,59.0,66.9,70.3,45.9,62.4,18.7,30.7,19.0
17:38:31.825,-77.6,71.8,66.7,70.1,47.3,62.8,18.7,30.7,19.0
17:38:32.054,-80.4,70.3,66.7,70.8,46.5,68.4,18.7,30.3,19.0
17:38:32.287,-84.5,69.5,66.7,56.4,47.5,69.1,18.7,29.4,19.0
17:38:32.504,-88.4,69.2,66.7,50.2,48.5,64.5,18.7,29.9,18.7
17:38:32.729,-91.4,68.5,66.9,51.4,50.9,23.7,18.7,22.1,18.7
17:38:32.988,-95.3,68.3,66.9,48.1,0.0,21.0,19.6,21.5,19.3
17:38:33.225,-98.7,68.1,67.0,47.1,0.0,20.3,20.3,20.8,19.0
17:38:33.487,-103.0,67.4,67.2,47.9,0.0,21.0,20.0,20.2,20.0
17:38:33.710,-107.2,67.2,67.7,46.1,0.0,20.3,20.6,19.6,20.6
17:38:33.956,-109.9,67.1,68.4,44.7,0.0,19.3,21.2,19.9,20.9
17:38:34.215,-114.3,66.5,70.0,44.7,0.0,19.7,30.8,18.9,56.8
17:38:34.428,-118.5,66.8,70.2,46.5,63.3,18.7,29.5,18.9,73.3
17:38:34.667,-122.3,66.4,271.4,46.1,68.1,18.7,29.8,19.2,73.4
17:38:34.921,-125.6,66.8,272.4,46.7,67.9,18.7,29.8,19.2,70.3
17:38:35.172,-128.8,66.8,0.0,47.4,70.8,18.7,30.3,19.2,70.1
17:38:35.434,-132.9,66.8,0.0,50.0,23.0,18.7,30.8,18.9,69.2
17:38:35.649,-136.6,67.2,0.0,51.9,21.5,19.7,21.6,18.9,69.1
17:38:35.875,-140.7,66.9,46.8,56.4,20.9,19.3,20.9,19.6,67.9
17:38:36.121,-144.4,67.1,48.4,0.0,20.5,20.3,20.3,19.2,67.7
17:38:36.337,-147.7,67.6,46.6,60.2,19.6,20.0,19.6,19.9,67.1
17:38:36.573,-152.2,67.9,47.4,57.9,19.9,20.6,18.7,20.5,67.0
17:38:36.826,-155.2,69.1,45.5,0.0,19.2,22.2,19.0,21.1,67.0
17:38:37.063,-159.2,69.8,45.5,0.0,19.6,21.6,19.3,22.7,66.8
17:38:37.299,-162.7,71.7,46.9,60.9,19.6,30.3,19.3,73.9,66.4
17:38:37.518,-165.8,71.5,48.8,79.2,18.6,29.8,18.4,73.2,66.4
17:38:37.745,-170.3,56.9,47.6,86.1,18.6,30.3,18.3,69.7,66.4
17:38:37.968,-173.9,49.9,48.2,71.4,19.6,30.3,19.3,69.8,66.8
17:38:38.209,-177.1,50.6,56.6,72.8,19.6,22.3,19.3,69.1,67.0
17:38:38.445,-181.0,47.3,57.6,22.4,19.3,21.6,19.0,68.5,67.0
17:38:38.640,-184.4,46.7,56.8,21.8,20.2,20.9,18.7,67.8,67.1
17:38:38.886,-187.9,47.1,0.0,20.9,19.9,20.3,19.6,68.1,67.7
17:38:39.131,-191.7,45.7,0.0,20.2,20.9,19.7,20.3,67.4,67.9
17:38:39.374,-195.2,46.1,0.0,19.6,21.5,18.7,20.9,67.3,68.1
17:38:39.647,-200.0,46.5,0.0,19.9,30.4,19.0,21.6,67.1,68.4
17:38:39.871,-203.7,46.5,0.0,18.9,29.9,19.3,22.2,66.7,69.5
17:38:40.094,-206.7,45.7,80.9,19.0,30.7,19.3,56.7,66.6,69.8
17:38:40.322,-210.6,47.1,66.5,19.2,30.7,18.4,73.7,66.6,80.5
17:38:40.564,-214.0,46.3,319.5,19.2,30.2,18.4,70.2,66.6,56.8
17:38:40.791,-217.4,46.9,85.6,19.3,29.9,18.4,70.3,67.0,50.1
17:38:41.022,-221.5,47.9,82.0,18.9,21.9,19.3,69.1,66.7,50.0
17:38:41.243,-224.7,51.1,22.5,19.9,21.2,19.0,68.6,67.3,47.6
17:38:41.476,-228.4,66.9,21.8,19.6,20.5,19.0,68.3,67.3,46.6
17:38:41.695,-232.6,60.6,21.2,19.3,19.9,19.7,67.7,67.4,45.2
17:38:41.917,-236.1,60.6,20.3,20.2,19.3,19.3,67.6,68.0,45.2
17:38:42.142,-239.6,59.7,19.6,20.9,19.6,20.0,67.3,67.9,45.6
17:38:42.371,-243.6,61.0,19.9,21.5,19.9,20.6,67.3,68.8,46.0
17:38:42.613,-246.3,0.0,19.0,24.2,19.0,21.3,66.7,69.1,45.6
17:38:42.836,-250.9,60.8,19.3,29.7,18.9,22.9,66.7,70.6,47.4
17:38:43.063,-253.9,67.4,19.3,30.5,19.2,56.9,67.0,71.3,46.2
17:38:43.295,-257.5,71.2,19.3,30.5,19.2,69.1,66.6,57.5,47.3
17:38:43.535,-261.5,69.4,19.3,29.7,19.3,69.2,66.6,272.4,47.8
17:38:43.755,-264.7,22.9,19.3,31.0,19.3,68.9,66.7,56.7,50.1
17:38:43.981,-269.0,22.2,19.0,22.7,18.9,68.2,66.7,53.2,53.7
17:38:44.227,-273.0,20.6,19.9,21.2,19.9,68.5,66.9,48.7,0.0
17:38:44.470,-275.8,20.0,19.6,20.5,19.6,67.8,67.0,47.2,70.3
17:38:44.741,-279.3,20.6,20.6,19.6,20.2,67.5,67.1,45.8,58.3
17:38:44.929,-283.0,19.7,21.2,20.2,20.9,67.4,68.1,45.8,0.0
17:38:45.166,-286.9,20.0,20.9,19.2,21.8,67.2,68.9,46.2,0.0
17:38:45.394,-291.2,19.0,29.7,19.6,22.1,66.8,68.7,46.2,61.2
17:38:45.619,-294.9,19.3,30.5,18.6,73.3,66.7,69.7,45.9,64.4
17:38:45.843,-298.3,19.3,30.5,18.6,72.6,66.7,69.6,47.6,67.2
17:38:46.067,-301.9,19.7,30.0,18.6,73.2,66.7,73.3,49.0,85.6
17:38:46.300,-305.2,19.7,30.5,18.6,71.1,66.7,56.7,47.5,68.8
17:38:46.535,-309.1,19.3,30.5,18.6,69.9,66.7,50.0,48.4,317.0
17:38:46.764,-313.3,19.3,29.7,19.6,68.8,66.7,50.7,56.4,22.5
17:38:46.982,-316.2,19.3,22.2,19.3,68.5,66.8,47.4,58.7,21.9
17:38:47.226,-320.0,20.0,21.5,19.2,68.4,66.9,48.7,0.0,21.2
17:38:47.469,-324.0,19.7,19.6,19.9,67.7,67.5,47.2,0.0,20.6
17:38:47.723,-328.6,20.6,19.9,19.6,67.5,67.7,45.4,0.0,19.9
17:38:47.966,-333.1,21.0,19.3,21.2,67.4,68.2,45.8,0.0,19.0
17:38:48.204,-336.0,22.8,19.6,21.8,66.8,68.9,45.8,0.0,19.3
17:38:48.439,-340.8,30.1,18.6,56.8,66.7,69.2,45.8,82.0,19.3
17:38:48.659,-344.4,29.5,18.6,56.5,66.7,70.4,47.2,65.7,19.3
17:38:48.914,-347.3,30.1,19.0,56.6,66.6,50.4,46.4,0.0,19.3
17:38:49.137,-351.4,30.1,19.0,71.6,66.7,50.6,46.6,84.6,19.3
17:38:49.378,-355.1,22.2,18.6,68.8,66.7,50.4,47.6,78.3,19.3
17:38:49.587,-359.9,21.6,18.6,68.9,67.1,46.3,50.0,67.1,19.0
17:38:49.809,-364.1,21.3,19.6,69.1,66.8,47.9,61.8,22.1,19.9
17:38:50.053,-367.8,20.3,19.3,68.1,67.4,46.9,69.4,21.1,19.6
17:38:50.306,-371.5,19.7,20.3,67.5,67.5,45.5,0.0,20.5,20.6
17:38:50.506,-374.8,19.0,19.9,67.7,67.7,45.9,59.5,19.9,21.2
17:38:50.720,-377.8,19.3,20.6,67.2,68.2,46.3,59.5,20.2,20.9
17:38:50.958,-381.4,19.7,22.5,67.1,68.4,46.3,59.1,19.2,21.6
17:38:51.186,-384.8,18.7,23.1,66.5,68.6,46.3,0.0,19.6,30.5
17:38:51.419,-387.5,19.0,74.0,66.9,70.2,45.9,61.9,19.6,30.1
17:38:51.657,-391.4,19.0,74.1,66.8,272.1,45.5,68.0,19.6,30.1
17:38:51.901,-395.6,19.0,73.5,66.8,273.1,46.9,71.0,18.6,30.1
17:38:52.137,-399.3,19.0,73.0,66.8,49.8,48.3,69.6,18.6,30.1
17:38:52.357,-402.5,19.0,70.6,66.8,50.0,46.7,71.3,19.6,30.5
17:38:52.574,-404.9,19.0,70.0,66.9,48.1,47.7,23.4,19.6,21.9
17:38:52.803,-407.1,18.7,68.9,66.9,46.7,48.7,22.8,19.2,21.2
17:38:53.024,-410.6,19.7,68.6,67.0,47.9,50.2,21.3,20.2,20.6
17:38:53.253,-414.4,19.3,68.0,67.1,46.9,69.1,20.6,19.9,19.9
17:38:53.466,-417.0,20.3,67.9,67.6,45.9,59.2,19.6,19.6,20.3
17:38:53.687,-420.9,20.0,67.7,67.8,45.9,59.2,20.0,20.5,19.3
17:38:53.909,-424.5,20.6,67.6,68.1,45.9,59.2,19.3,21.2,19.6
17:38:54.136,-428.0,22.2,67.0,69.1,46.3,57.9,19.6,21.8,18.7
17:38:54.358,-431.9,22.9,66.9,69.4,45.9,62.4,19.6,31.2,18.7
17:38:54.595,-436.0,72.9,67.3,71.7,45.9,60.3,18.7,30.7,19.0
17:38:54.843,-440.0,72.2,66.7,72.4,47.3,68.9,18.7,30.7,19.0
17:38:55.042,-444.1,72.9,66.7,56.8,48.3,70.4,18.7,30.7,19.0
17:38:55.269,-448.2,69.8,66.7,49.9,50.2,67.2,18.7,30.7,18.6
17:38:55.515,-451.6,69.1,66.9,51.4,0.0,22.6,18.7,23.0,18.7
17:38:55.737,-455.7,68.4,67.3,49.8,57.5,21.9,19.6,21.5,19.3
17:38:55.975,-459.2,68.1,67.0,47.1,69.5,21.3,19.3,20.8,19.3
17:38:56.207,-462.7,67.5,67.2,47.9,0.0,20.6,20.0,20.2,19.9
17:38:56.457,-466.8,67.7,67.3,46.1,0.0,20.0,19.6,19.6,20.6
17:38:56.709,-470.5,67.1,68.3,46.5,0.0,19.3,21.6,19.9,21.2
17:38:56.922,-474.5,66.9,69.0,45.1,71.2,19.7,20.9,18.9,21.9
17:38:57.175,-477.9,66.9,70.1,45.1,0.0,19.7,29.5,18.9,73.8
17:38:57.400,-481.5,66.4,73.8,46.1,63.7,18.7,30.3,19.2,73.6
17:38:57.632,-485.9,66.4,79.5,47.5,71.1,18.7,30.3,19.2,73.0
17:38:57.860,-489.7,66.4,56.8,46.3,69.6,18.7,29.8,19.2,71.1
17:38:58.084,-493.6,66.8,50.2,47.3,68.6,18.7,30.3,19.2,69.9
17:38:58.354,-497.3,66.8,0.0,49.7,66.0,18.7,22.2,18.9,68.8
17:38:58.552,-501.2,66.9,49.0,50.7,21.8,19.7,21.6,19.9,68.1
17:38:58.794,-505.4,67.5,47.6,52.6,21.2,19.4,20.0,19.6,67.8
17:38:59.002,-509.3,67.2,46.5,60.2,20.5,20.0,20.3,19.2,67.7
17:38:59.228,-513.0,67.3,47.0,69.9,20.9,21.0,19.7,19.9,67.1
17:38:59.479,-516.2,68.3,45.9,57.9,20.2,20.3,18.7,20.5,67.0
17:38:59.683,-519.5,69.1,45.9,58.9,19.3,22.2,19.0,21.2,67.0
17:38:59.923,-522.8,70.2,45.5,0.0,19.6,21.6,19.3,22.7,66.4
17:39:00.160,-527.2,71.3,46.9,63.0,19.6,30.3,19.3,74.0,66.4
17:39:00.390,-530.9,70.3,46.5,65.2,18.6,29.8,18.4,74.1,66.8
17:39:00.604,-534.8,50.1,47.6,66.0,18.6,22.9,18.4,72.3,66.8
17:39:00.848,-539.1,49.9,50.2,72.3,19.6,30.3,19.3,71.2,66.4
17:39:01.080,-541.9,49.3,0.0,69.2,19.6,22.2,19.3,70.0,67.2
17:39:01.318,-546.1,46.9,65.0,23.3,19.2,21.6,19.0,69.4,67.0
17:39:01.567,-550.3,46.3,0.0,21.8,20.2,21.0,18.7,68.3,67.1
17:39:01.795,-554.1,45.3,0.0,21.2,19.9,20.3,19.6,68.0,67.3
17:39:02.044,-558.0,45.7,0.0,20.2,20.5,19.7,20.3,67.4,67.8
17:39:02.277,-562.4,46.5,59.7,19.6,21.5,18.7,20.9,67.3,68.5
17:39:02.501,-566.1,45.7,58.4,19.9,31.0,19.0,21.6,67.1,68.7
17:39:02.719,-569.6,45.3,137.2,18.9,30.4,19.3,22.2,66.7,70.2
17:39:02.971,-572.2,45.3,148.3,18.9,29.9,19.4,74.5,66.6,70.5
17:39:03.268,-576.4,45.3,80.5,19.3,30.7,18.4,73.4,66.6,56.8
17:39:03.452,-580.2,46.3,228.9,19.2,30.7,18.4,73.6,66.6,74.1
17:39:03.652,-583.4,48.1,37.6,19.3,30.7,18.4,71.4,66.6,50.3
17:39:03.873,-586.9,49.1,79.9,19.2,22.5,19.3,69.8,67.0,49.8
17:39:04.107,-591.1,57.0,77.8,19.0,21.8,19.3,68.7,66.7,47.0
17:39:04.324,-594.6,60.8,22.5,19.9,21.2,19.0,69.0,67.1,46.0
17:39:04.552,-598.3,59.8,21.8,19.6,20.5,20.0,68.3,67.3,46.8
17:39:04.797,-602.4,0.0,21.2,19.3,19.9,19.7,67.6,67.4,45.8
17:39:05.039,-605.5,0.0,20.6,20.2,19.2,20.3,67.4,68.0,46.2
17:39:05.263,-609.8,59.4,19.6,20.9,19.6,20.0,66.9,67.4,46.2
17:39:05.496,-613.2,60.4,19.9,21.5,19.9,20.6,67.1,69.3,46.2
17:39:05.722,-616.1,61.3,19.0,22.2,18.9,21.3,66.7,69.1,45.8
17:39:05.949,-620.2,42.1,19.3,29.7,18.9,22.9,66.6,70.2,45.0
17:39:06.183,-624.3,66.2,19.3,30.4,19.3,73.5,66.6,271.7,46.4
17:39:06.409,-628.1,29.5,19.3,30.5,19.2,71.2,66.1,70.3,47.8
17:39:06.643,-632.3,68.1,19.3,29.7,19.2,70.1,66.6,49.8,48.4
17:39:06.855,-635.8,37.0,19.3,31.0,19.2,69.4,66.6,49.6,50.3
17:39:07.091,-639.6,22.2,19.3,29.7,18.9,68.7,66.7,49.0,56.6
17:39:07.307,-643.0,21.6,19.0,20.9,19.9,68.5,67.1,47.7,56.8
17:39:07.557,-646.6,20.9,19.9,21.5,19.6,68.2,66.9,46.2,0.0
17:39:07.821,-650.0,20.3,19.6,20.6,19.3,67.7,67.0,47.4,0.0
17:39:08.013,-653.2,20.6,20.3,19.9,20.2,67.5,67.6,46.0,59.9
17:39:08.239,-656.2,19.7,21.2,20.2,20.9,67.0,67.7,46.0,58.2
17:39:08.462,-659.3,19.0,23.1,19.2,21.5,66.8,67.9,46.4,71.9
17:39:08.685,-662.7,19.0,31.0,19.6,22.1,66.7,68.1,46.4,36.9
17:39:08.930,-666.0,19.3,31.0,18.6,73.3,66.7,70.1,46.0,70.2
17:39:09.154,-669.9,19.3,30.5,18.6,72.6,66.7,70.0,46.6,72.7
17:39:09.375,-673.2,19.3,30.0,18.6,70.9,67.0,57.7,46.2,69.9
17:39:09.608,-676.5,19.3,30.5,18.6,70.2,66.5,50.0,47.6,68.5
17:39:09.821,-680.3,19.3,30.5,18.6,69.5,66.3,49.8,48.3,36.0
17:39:10.057,-683.4,19.3,29.7,18.6,68.8,66.7,49.7,60.2,36.5
17:39:10.293,-686.2,19.3,21.8,19.6,68.7,66.8,48.6,0.0,21.9
17:39:10.536,-689.9,19.0,21.2,19.2,67.9,66.8,45.8,0.0,21.2
17:39:10.780,-693.3,19.7,20.6,20.2,68.1,67.0,46.6,0.0,20.3
17:39:11.022,-696.6,20.6,19.9,19.6,67.5,67.1,45.6,0.0,19.6
17:39:11.250,-700.6,20.3,20.3,20.5,67.4,67.7,46.0,59.7,19.9
17:39:11.490,-704.6,21.0,19.3,21.2,67.2,67.1,46.0,0.0,19.0
17:39:11.741,-708.1,21.6,19.6,21.8,66.8,68.9,46.0,0.0,19.3
17:39:11.991,-711.5,30.1,18.6,73.5,66.7,68.4,44.8,0.0,19.3
17:39:12.236,-715.4,29.5,18.6,73.7,66.7,69.9,44.8,0.0,19.3
17:39:12.461,-718.5,30.1,19.0,73.5,67.0,83.6,46.2,70.1,19.3
17:39:13.193,-721.6,30.1,19.0,71.6,66.7,50.1,45.8,69.3,19.3
17:39:13.444,-717.3,29.5,19.0,73.5,67.1,70.5,46.6,0.0,19.3
17:39:13.688,-712.1,29.5,18.6,74.2,66.7,68.4,45.2,0.0,19.3
17:39:13.939,-705.4,30.6,18.6,21.8,66.8,67.5,46.0,0.0,19.9
17:39:14.156,-700.8,20.9,19.3,20.2,66.9,68.1,45.6,62.2,19.6
17:39:14.397,-695.9,20.6,19.9,19.9,67.7,67.1,45.6,0.0,21.2
17:39:14.653,-689.9,20.0,21.5,19.2,67.9,66.8,47.6,0.0,21.6
17:39:14.870,-684.9,19.0,21.8,19.6,69.2,66.7,49.7,50.0,37.7
17:39:15.115,-679.1,19.3,30.5,18.6,70.0,66.7,50.4,48.1,36.0
17:39:15.346,-675.9,19.3,30.5,18.6,70.4,66.7,271.4,47.0,125.8
17:39:15.561,-671.8,19.3,30.5,18.6,72.6,66.3,70.6,46.0,63.6
17:39:15.806,-665.8,19.3,31.0,19.6,23.0,66.8,68.6,46.4,0.0
17:39:16.031,-659.9,19.0,21.8,19.2,20.5,67.0,68.3,46.5,59.0
17:39:16.280,-654.8,19.7,21.2,19.9,20.2,67.5,67.6,46.0,0.0
17:39:16.498,-650.5,20.3,19.6,20.5,19.6,67.4,66.9,46.2,59.9
17:39:16.721,-646.3,21.0,19.9,21.2,19.9,68.1,67.1,47.4,62.6
17:39:16.943,-639.9,22.6,19.3,29.7,18.9,69.4,66.7,49.6,49.8
17:39:17.184,-633.9,37.7,19.3,29.1,19.3,70.1,66.6,272.7,47.4
17:39:17.436,-628.2,36.6,19.3,29.2,19.2,73.4,67.0,70.8,46.4
17:39:17.640,-624.9,70.6,19.3,29.7,19.3,73.7,66.7,70.1,45.0
17:39:17.883,-619.0,0.0,19.0,22.5,19.0,21.6,66.9,68.8,46.2
17:39:18.110,-614.7,60.8,19.9,20.9,19.6,20.0,67.0,68.1,45.8
17:39:18.344,-610.0,59.4,20.6,20.2,20.2,19.4,67.7,67.4,45.8
17:39:18.574,-605.6,0.0,21.2,19.6,20.9,20.0,68.4,67.3,46.0
17:39:18.795,-600.8,62.5,21.5,19.9,21.2,19.0,68.3,66.7,48.8
17:39:19.043,-597.3,59.6,38.5,18.9,22.8,19.3,70.3,66.6,50.0
17:39:19.274,-591.3,50.0,36.9,19.3,30.7,18.4,73.2,66.6,71.0
17:39:19.480,-586.5,46.9,80.5,19.3,30.2,18.4,73.5,66.6,70.6
17:39:19.726,-581.5,45.5,0.0,18.9,30.0,19.3,23.1,67.2,68.9
17:39:19.978,-576.5,45.9,0.0,19.9,30.5,19.0,21.9,67.3,67.7
17:39:20.204,-570.6,46.7,61.7,19.6,21.5,19.7,20.0,67.4,67.8
17:39:20.444,-566.1,46.3,0.0,20.2,19.9,20.3,19.6,67.7,67.7
17:39:20.695,-560.1,46.9,0.0,20.5,19.2,21.0,19.0,68.4,67.0
17:39:20.928,-554.7,47.9,0.0,22.1,19.6,22.3,19.3,69.7,66.8
17:39:21.154,-550.2,48.1,50.9,36.4,19.6,30.3,18.4,71.4,66.4
17:39:21.384,-545.8,49.7,47.4,37.3,18.6,30.3,18.4,73.7,66.8
17:39:21.616,-540.8,85.5,45.9,72.7,19.6,30.3,19.3,74.9,66.4
17:39:21.834,-535.5,70.4,47.1,65.7,19.6,22.9,19.0,22.1,67.0
17:39:22.077,-530.6,69.2,47.6,70.2,19.3,20.3,18.7,20.5,67.1
17:39:22.288,-524.6,68.4,47.6,59.9,19.9,20.9,20.6,20.2,67.7
17:39:22.512,-519.5,67.2,46.3,70.6,20.5,19.0,20.0,19.6,68.0
17:39:22.743,-513.8,67.1,46.9,56.7,21.8,19.7,21.6,18.9,68.8
17:39:22.970,-508.9,67.0,48.0,61.7,68.2,18.7,30.3,18.9,69.5
17:39:23.190,-504.1,66.4,49.9,49.7,38.5,18.7,30.3,19.2,70.3
17:39:23.432,-499.6,66.4,272.1,46.9,69.8,18.7,30.3,19.2,73.1
17:39:23.677,-493.5,66.4,70.5,45.5,67.0,18.7,30.3,18.9,74.8
17:39:23.903,-489.1,66.8,70.2,45.9,0.0,19.7,22.2,18.9,22.2
17:39:24.131,-483.6,66.9,68.6,46.7,60.2,19.3,21.6,19.6,20.6
17:39:24.380,-479.1,67.1,67.9,46.3,0.0,20.0,20.0,20.2,19.9
17:39:24.619,-474.1,67.3,67.6,47.4,0.0,20.3,19.3,20.8,19.3
17:39:24.843,-469.0,68.1,67.0,48.3,62.4,21.9,19.6,22.4,19.6
17:39:25.072,-463.4,68.4,66.9,49.9,49.7,36.3,18.7,29.9,18.7
17:39:25.303,-458.7,69.2,66.7,50.0,47.7,36.8,18.7,30.7,19.0
17:39:25.520,-452.8,70.1,67.2,56.9,46.7,70.6,18.7,30.7,19.0
17:39:25.763,-447.8,71.8,66.9,70.1,46.1,64.4,18.7,30.7,18.7
17:39:25.992,-442.7,73.1,66.9,68.5,46.5,60.3,19.7,21.8,18.7
17:39:26.199,-437.5,22.2,67.0,67.7,46.5,58.9,20.3,21.2,19.3
17:39:26.449,-433.0,20.6,67.2,67.9,46.1,60.6,20.0,20.9,20.0
17:39:26.649,-429.5,20.0,67.9,67.2,47.1,56.7,21.6,19.9,20.6
17:39:26.873,-425.2,19.3,68.4,67.1,46.3,61.6,20.9,19.2,21.2
17:39:27.093,-420.6,18.7,69.7,66.5,48.7,50.1,22.6,19.6,22.8
17:39:27.322,-416.2,18.7,70.0,66.9,50.2,47.3,36.3,19.6,30.1
17:39:27.555,-410.0,19.0,70.8,66.8,50.0,46.3,37.7,18.6,30.1
17:39:27.779,-405.6,19.0,73.9,66.4,70.5,47.5,62.6,19.6,30.1
17:39:27.999,-400.3,19.0,74.7,66.9,69.2,46.5,62.5,19.6,22.2
17:39:28.228,-395.7,18.7,23.1,66.9,68.9,46.5,60.6,20.2,20.6
17:39:28.456,-390.3,19.7,21.5,67.5,68.2,46.1,61.3,19.9,20.3
17:39:28.703,-385.6,19.0,19.9,67.4,67.5,45.3,0.0,20.5,19.6
17:39:28.913,-380.0,19.7,19.3,68.1,67.4,45.5,57.1,22.1,19.9
17:39:29.141,-375.1,21.3,19.6,68.3,66.8,46.5,57.7,43.0,19.3
17:39:29.373,-370.4,21.6,18.6,70.0,66.7,49.3,48.6,38.0,19.3
17:39:29.587,-365.3,30.1,19.0,70.8,66.6,50.1,45.8,68.0,19.3
17:39:29.821,-359.5,30.1,19.0,73.6,66.6,69.9,44.8,84.3,19.3
17:39:30.067,-354.7,30.1,18.6,73.5,66.7,69.1,46.0,0.0,19.0
17:39:30.320,-348.4,21.6,19.6,20.9,67.2,67.9,46.0,0.0,19.9
17:39:30.554,-342.1,21.3,20.2,20.5,67.5,68.0,45.2,0.0,20.3
17:39:30.804,-335.9,19.7,20.9,19.9,67.8,67.0,46.2,0.0,20.9
17:39:31.021,-328.8,19.0,21.2,19.3,68.5,66.8,48.7,60.2,38.6
17:39:31.258,-324.1,19.3,29.7,18.6,68.9,66.7,50.2,49.1,36.0
17:39:31.472,-318.3,19.3,30.0,18.6,70.2,66.7,50.0,46.3,60.9
17:39:31.701,-313.5,19.3,30.0,18.6,72.9,66.6,70.0,47.0,71.4
17:39:31.946,-308.1,19.3,30.5,18.6,73.2,66.7,69.1,46.0,0.0
17:39:32.176,-302.5,19.3,29.7,19.6,22.5,66.8,68.4,46.4,59.9
17:39:32.395,-298.0,20.0,20.9,19.2,20.9,67.4,68.2,46.0,59.9
17:39:32.652,-293.5,19.7,20.3,19.9,20.2,67.7,67.4,47.5,0.0
17:39:32.864,-288.1,20.0,19.6,20.2,19.6,68.4,66.9,46.3,59.9
17:39:33.086,-283.9,21.6,19.0,21.8,19.0,68.2,66.7,49.1,59.6
17:39:33.322,-278.9,23.2,19.3,31.0,18.9,69.5,66.6,272.9,49.2
17:39:33.555,-273.8,30.9,19.3,30.5,19.2,70.3,66.6,73.3,46.0
17:39:33.781,-269.1,67.3,19.3,30.4,19.3,73.5,67.0,70.4,45.4
17:39:34.017,-264.7,63.7,19.3,29.7,19.0,22.2,66.7,69.1,45.8
17:39:34.263,-260.0,0.0,19.0,22.4,19.9,20.6,66.9,68.7,46.2
17:39:34.472,-254.9,60.4,19.6,20.9,19.6,20.0,67.4,68.1,45.8
17:39:34.709,-249.6,59.9,20.6,20.2,20.2,19.7,67.7,67.4,45.8
17:39:34.944,-245.1,0.0,20.9,19.6,20.9,19.0,68.4,67.3,46.0
17:39:35.170,-239.6,61.7,22.5,19.9,21.2,19.0,68.3,66.7,48.4
17:39:35.393,-235.8,59.2,36.4,18.9,30.7,19.3,70.0,66.6,50.0
17:39:35.624,-230.7,47.9,72.4,19.2,30.2,18.4,70.8,67.0,71.0
17:39:35.862,-226.9,46.9,80.5,19.2,30.7,18.4,73.5,67.0,70.6
17:39:36.089,-221.7,45.5,86.2,18.9,29.9,19.3,73.4,66.7,68.5
17:39:36.335,-217.0,46.3,0.0,19.9,30.4,19.0,21.6,67.3,69.1
17:39:36.554,-212.0,47.1,60.4,19.6,21.5,20.0,20.0,67.4,67.9
17:39:36.801,-206.6,44.9,0.0,20.2,20.9,19.3,20.6,68.1,67.2
17:39:37.066,-201.1,45.5,0.0,20.9,20.2,21.0,18.7,68.8,67.1
17:39:37.284,-195.7,46.5,0.0,22.4,19.2,21.3,19.0,69.6,67.0
17:39:37.519,-191.6,48.9,55.2,35.9,19.6,22.9,19.3,70.8,66.4
17:39:37.737,-186.8,48.7,49.5,31.8,19.6,30.3,18.4,72.8,66.8
