Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
18:47:46.473,113.6,67.8,101.6,94.9,30.7,29.3,43.2,62.4,44.7
18:47:46.685,117.4,67.3,102.9,113.4,35.1,28.7,44.6,65.7,56.4
18:47:46.900,121.2,66.9,103.5,113.8,33.6,28.7,36.8,66.5,56.4
18:47:47.110,125.0,67.5,103.6,113.1,35.9,28.7,43.4,66.9,56.7
18:47:47.320,128.8,46.2,73.2,113.9,37.7,29.3,32.7,67.9,57.2
18:47:47.534,132.6,44.8,71.6,103.4,39.2,28.4,31.1,68.3,59.7
18:47:47.737,136.4,45.2,71.0,102.8,39.4,29.0,30.1,49.7,59.3
18:47:47.945,140.1,45.2,70.4,102.7,49.8,29.5,29.8,49.6,59.3
18:47:48.153,143.9,44.8,70.2,102.1,49.5,29.3,30.1,43.8,59.5
18:47:48.361,147.6,44.0,68.4,101.7,50.1,29.8,29.5,45.0,60.4
18:47:48.567,151.3,43.6,67.8,101.2,50.8,30.0,29.2,43.2,60.1
18:47:48.776,155.1,44.2,67.4,101.2,83.5,31.1,28.4,43.6,60.3
18:47:48.987,158.8,45.2,67.0,102.1,114.1,34.2,28.7,46.4,61.2
18:47:49.199,162.6,45.4,67.0,102.2,114.0,34.0,28.7,44.2,66.2
18:47:49.411,166.4,56.7,67.0,101.9,114.0,36.3,29.5,43.8,66.8
18:47:49.623,170.2,64.9,48.7,72.0,114.5,37.7,29.2,36.1,66.8
18:47:49.832,174.0,62.8,45.7,70.5,113.3,39.5,29.2,32.0,68.2
18:47:50.047,177.8,60.9,43.9,69.4,103.0,47.9,28.9,30.9,50.1
18:47:50.250,180.0,60.1,43.9,70.0,102.9,48.9,28.9,29.9,49.6
18:47:50.457,180.0,60.0,43.9,69.6,103.3,48.9,28.9,29.9,49.6
18:47:50.662,180.0,60.0,43.9,70.0,102.9,48.9,28.9,29.9,49.6
18:47:50.871,180.0,60.1,43.9,70.0,102.9,48.9,28.9,29.9,49.6
18:47:51.077,180.0,59.1,43.9,69.6,103.7,48.9,28.9,29.9,49.6
18:47:51.286,180.0,59.5,43.9,70.0,104.2,48.9,28.9,29.9,49.6
18:47:51.492,176.4,59.5,43.9,69.6,102.9,49.3,28.9,30.4,50.1
18:47:51.701,172.9,58.7,43.9,68.9,103.0,47.9,29.0,31.4,68.2
18:47:51.910,169.3,61.4,46.9,69.9,113.3,39.1,29.2,33.0,66.8
18:47:52.120,165.7,60.9,45.3,71.5,114.1,37.2,29.5,43.0,67.2
18:47:52.333,162.1,65.8,50.0,101.9,114.0,35.8,28.7,44.2,66.4
18:47:52.543,158.5,55.7,67.0,103.0,114.0,33.5,28.7,46.4,61.1
18:47:52.754,154.9,46.3,67.0,102.1,97.1,32.9,29.2,43.2,60.0
18:47:52.964,151.3,45.6,67.4,101.6,82.1,30.6,29.2,42.8,59.8
18:47:53.170,147.7,45.0,67.8,101.6,50.3,29.5,29.8,44.6,59.3
18:47:53.377,144.1,44.0,69.6,102.0,49.6,29.3,30.1,45.6,59.1
18:47:53.586,140.6,44.8,69.8,102.1,49.5,29.5,29.8,49.2,59.4
18:47:53.793,137.0,43.4,70.4,103.1,49.3,29.0,30.1,49.4,58.1
18:47:54.002,133.4,45.3,70.2,103.2,40.1,28.4,31.6,67.5,59.4
18:47:54.213,129.9,44.8,71.3,110.5,38.2,29.3,43.0,67.0,60.4
18:47:54.427,126.2,46.3,119.1,113.4,35.9,28.7,43.8,66.5,61.8
18:47:54.640,122.6,67.0,102.7,113.8,33.6,28.7,43.8,66.9,54.7
18:47:54.849,119.0,67.3,101.7,113.4,35.1,28.7,46.0,66.1,44.7
18:47:55.061,115.3,67.9,101.6,94.6,30.7,28.4,46.2,61.3,44.1
18:47:55.265,111.8,67.9,102.0,51.0,29.1,29.0,44.6,59.9,45.4
18:47:55.479,108.2,67.5,102.8,50.3,29.4,29.5,43.4,59.3,44.0
18:47:55.680,104.7,68.4,102.5,49.6,29.7,29.3,46.6,59.2,44.3
18:47:55.886,101.1,70.3,103.8,48.7,29.4,30.3,49.8,59.6,44.4
18:47:56.096,97.6,69.3,114.0,48.1,29.4,30.6,50.0,58.8,44.3
18:47:56.305,94.0,70.4,110.9,38.5,28.8,32.2,67.0,59.6,46.2
18:47:56.516,90.4,73.2,113.9,36.6,29.1,43.4,63.3,60.6,45.0
18:47:56.729,86.8,101.4,113.4,35.1,29.1,36.3,63.0,56.4,66.5
18:47:56.942,83.1,101.3,114.3,34.1,29.1,44.7,62.7,46.0,66.9
18:47:57.152,79.5,101.6,113.8,32.3,29.1,43.2,63.9,45.4,67.3
18:47:57.361,75.9,101.2,95.7,29.9,29.4,43.2,60.0,44.8,67.8
18:47:57.567,72.3,101.2,50.9,29.7,29.4,45.1,59.9,43.8,67.9
18:47:57.776,68.7,101.6,50.2,29.9,29.7,46.1,58.9,44.6,70.2
18:47:57.982,65.2,102.5,49.5,29.6,30.7,50.0,58.8,45.0,69.2
18:47:58.191,61.6,103.5,48.5,29.1,31.0,49.9,58.8,45.0,70.2
18:47:58.401,58.1,103.7,49.3,29.1,35.9,67.5,59.2,44.6,70.9
18:47:58.615,54.4,111.4,39.2,29.4,43.4,67.1,59.2,46.4,128.2
18:47:58.839,50.8,113.8,36.9,28.8,44.2,66.5,56.9,66.8,102.2
18:47:59.041,47.1,113.7,35.4,28.8,44.2,63.2,56.3,67.2,101.7
18:47:59.251,43.5,96.0,34.4,28.6,46.5,63.9,44.6,67.6,101.2
18:47:59.465,39.9,83.3,31.3,29.4,46.6,60.1,44.0,67.6,101.5
18:47:59.672,36.3,50.5,29.7,29.1,45.0,59.8,45.2,67.6,102.0
18:47:59.877,32.8,49.8,29.9,30.2,46.5,59.3,43.8,68.7,101.6
18:48:00.081,29.2,49.7,30.2,29.9,47.1,58.7,44.2,69.2,102.2
18:48:00.287,25.7,38.8,29.2,30.2,67.7,59.1,44.6,69.5,102.7
18:48:00.496,22.1,38.6,29.4,31.2,68.0,57.4,44.2,70.1,103.3
18:48:00.706,18.5,38.4,29.4,33.3,66.6,59.1,46.4,70.4,114.2
18:48:00.915,14.9,36.5,28.9,43.6,67.0,57.4,44.8,75.7,113.8
18:48:01.127,11.4,34.2,28.9,43.0,66.9,55.5,67.3,103.2,114.1
18:48:01.338,7.7,34.5,28.9,46.3,63.1,46.5,67.3,102.7,95.4
18:48:01.550,4.1,31.4,29.4,43.4,65.1,45.8,67.7,101.8,94.0
18:48:01.754,0.5,29.8,29.4,43.0,59.4,45.3,67.7,101.8,49.9
18:48:01.963,0.0,30.0,29.2,44.8,59.3,43.8,67.7,102.2,49.8
18:48:02.169,0.0,29.6,29.7,44.5,59.3,43.8,67.7,102.2,50.2
18:48:02.375,0.0,29.5,29.7,44.4,59.3,43.8,67.7,102.2,49.8
18:48:02.582,0.0,29.5,29.7,44.5,59.3,44.3,67.7,102.2,49.7
18:48:02.789,0.0,29.5,29.7,44.5,59.3,43.8,67.7,102.2,49.8
18:48:02.996,0.0,29.5,29.7,44.4,59.3,43.9,67.7,102.2,49.8
18:48:03.204,3.7,29.5,29.7,44.5,59.3,43.8,67.7,102.2,50.3
18:48:03.411,7.5,29.5,29.2,43.0,59.3,43.4,67.3,101.8,51.0
18:48:03.620,11.2,29.3,30.0,43.1,59.9,44.5,67.7,101.8,94.4
18:48:03.830,15.0,30.8,28.6,43.4,64.6,45.0,66.9,102.7,96.0
18:48:04.041,18.7,34.0,28.9,46.3,61.4,50.4,66.9,103.2,113.8
18:48:04.252,22.5,33.7,28.9,44.4,66.9,62.8,47.0,103.3,113.4
18:48:04.462,26.3,36.1,28.9,43.6,67.5,57.0,46.0,71.2,113.4
18:48:04.671,30.1,37.5,29.4,34.1,67.0,58.0,43.8,70.1,102.9
18:48:04.880,33.9,39.8,29.4,31.2,67.6,58.4,44.2,69.5,102.7
18:48:05.087,37.6,40.5,29.2,30.2,50.1,59.3,44.2,69.2,102.2
18:48:05.294,41.3,49.1,30.2,29.9,47.9,59.5,43.8,69.1,101.6
18:48:05.501,45.1,50.2,29.2,29.7,44.2,60.4,44.8,68.1,101.6
18:48:05.714,48.8,50.0,30.2,29.1,45.8,59.5,45.8,67.6,101.2
18:48:05.917,52.5,82.3,31.2,28.6,47.1,62.5,46.4,67.2,102.1
18:48:06.128,56.3,95.5,35.7,29.4,46.4,62.2,46.6,67.2,102.2
18:48:06.339,60.1,113.8,34.6,28.8,42.8,64.7,51.0,66.8,101.8
18:48:06.551,63.9,112.6,37.3,29.4,43.0,66.6,63.3,46.0,71.9
18:48:06.762,67.7,109.6,39.6,29.4,37.7,67.5,64.6,44.6,69.9
18:48:06.969,71.5,113.4,48.9,29.1,31.5,50.4,65.7,45.0,69.3
18:48:07.177,75.2,102.7,49.9,29.1,31.2,49.3,56.8,44.6,69.5
18:48:07.386,79.0,102.6,50.0,29.4,29.7,43.4,53.3,43.8,69.3
18:48:07.592,82.7,101.6,49.9,29.1,29.9,44.7,56.8,45.2,67.9
18:48:07.799,86.4,101.2,56.5,29.4,29.4,43.2,52.9,44.4,67.8
18:48:08.010,90.2,101.2,97.0,30.4,28.8,43.2,67.0,45.0,67.3
18:48:08.220,94.0,101.6,113.8,34.9,29.1,44.7,66.6,47.0,66.5
18:48:08.432,97.8,101.7,114.2,34.6,29.1,36.3,66.6,56.2,50.1
18:48:08.646,101.6,101.8,113.8,36.2,29.1,43.0,67.4,57.8,45.4
18:48:08.854,105.4,72.8,113.1,37.5,29.6,32.1,67.6,56.2,43.9
18:48:09.063,109.2,70.4,113.4,39.4,28.8,30.6,50.0,53.1,44.3
18:48:09.270,112.9,69.3,113.5,49.5,28.6,30.3,49.8,53.8,44.3
18:48:09.480,116.6,70.0,103.4,49.6,29.1,29.3,44.4,56.4,44.3
18:48:09.684,120.4,68.9,102.5,50.1,29.4,29.5,43.4,56.4,43.5
18:48:09.892,124.1,67.5,102.4,50.0,29.9,29.0,44.2,67.2,44.6
18:48:10.101,127.8,67.7,102.0,82.2,30.2,28.4,45.8,67.1,45.2
18:48:10.330,131.6,67.7,102.0,96.7,34.6,28.7,46.0,66.5,45.4
18:48:10.525,135.4,66.9,102.1,113.8,34.4,28.7,43.8,66.5,45.6
18:48:10.735,139.2,66.9,102.6,113.1,35.9,28.7,43.4,67.0,62.8
18:48:10.951,143.0,45.9,127.8,113.8,37.3,29.3,43.0,67.8,63.8
18:48:11.158,146.9,44.4,71.3,103.7,39.2,28.4,31.6,67.9,63.5
18:48:11.366,150.6,45.2,70.6,102.8,39.4,29.0,30.1,49.8,63.7
18:48:11.574,154.4,43.4,69.9,102.6,48.9,29.5,29.8,47.8,64.2
18:48:11.782,158.1,43.4,70.1,101.7,49.5,29.3,30.1,43.8,64.9
18:48:11.988,161.9,44.4,69.1,101.6,49.8,29.5,29.8,45.0,64.9
18:48:12.195,165.6,43.6,67.8,101.6,51.4,30.6,29.2,42.8,56.6
18:48:12.405,169.3,44.2,67.4,101.2,83.2,31.6,29.2,45.2,66.8
18:48:12.616,173.1,44.8,66.5,101.7,114.0,34.2,28.7,44.6,66.8
18:48:12.826,176.9,45.0,67.0,103.1,114.0,34.5,28.7,44.2,67.1
18:48:13.039,180.0,47.1,50.0,128.6,114.0,36.3,29.5,43.4,67.1
18:48:13.252,180.0,50.2,47.9,119.5,114.0,36.3,29.5,43.4,67.2
18:48:13.476,180.0,43.6,48.3,128.2,114.1,36.3,29.5,43.8,67.2
18:48:13.678,180.0,47.7,50.0,128.2,114.0,36.3,29.5,43.4,67.2
18:48:13.889,180.0,45.8,16.1,128.2,114.1,36.3,29.5,43.8,67.2
18:48:14.102,180.0,49.7,69.1,119.5,114.0,36.3,29.5,43.4,67.2
18:48:14.315,176.3,5.9,67.0,128.2,114.0,36.3,29.5,43.8,66.6
18:48:14.523,172.7,5.3,49.7,101.8,114.0,34.5,28.7,36.3,67.1
