Waktu,Yaw_IMU,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
17:18:46.845,-107.5,71.7,66.7,69.7,45.7,41.5,18.7,30.2,19.0
17:18:47.071,-112.5,70.5,66.7,71.0,46.7,35.8,18.7,30.2,19.0
17:18:47.340,-116.5,69.2,66.7,56.6,0.0,31.4,18.7,29.9,18.6
17:18:47.562,-120.9,68.8,66.9,50.0,0.0,21.9,19.6,21.5,19.6
17:18:47.785,-125.5,67.6,67.3,45.1,58.9,21.6,19.3,20.8,19.3
17:18:48.011,-130.5,67.4,67.1,44.5,58.9,21.0,20.0,20.2,20.0
17:18:48.261,-135.3,67.2,68.1,43.5,0.0,19.0,20.6,19.6,20.3
17:18:48.503,-140.9,66.9,68.4,43.9,0.0,19.7,20.9,18.9,21.9
17:18:48.738,-146.1,66.8,69.7,46.1,79.0,18.7,29.5,19.2,73.3
17:18:48.977,-151.2,66.4,270.9,44.5,49.7,18.7,29.8,19.2,73.4
17:18:49.209,-157.0,66.7,271.4,47.7,37.1,19.0,29.8,19.2,70.1
17:18:49.434,-163.0,66.8,72.1,50.0,31.0,18.7,30.3,18.9,69.4
17:18:49.680,-167.9,66.8,0.0,63.8,21.5,19.7,21.6,18.9,68.1
17:18:49.914,-174.2,66.9,46.3,56.8,21.2,19.4,20.0,19.6,67.4
17:18:50.137,-178.0,67.6,45.3,56.5,20.5,20.0,20.6,20.2,67.7
17:18:50.355,-183.7,67.8,43.5,64.9,19.9,20.6,18.7,20.8,66.9
17:18:50.599,-188.8,68.5,43.9,0.0,19.3,22.2,19.0,22.4,66.8
17:18:50.835,-194.9,68.9,43.9,58.7,19.6,30.3,19.3,73.6,66.8
17:18:51.057,-199.5,69.8,44.9,37.3,18.6,29.8,18.4,73.2,66.7
17:18:51.280,-205.0,71.4,45.9,35.9,18.6,29.8,18.4,71.3,66.8
17:18:51.503,-209.5,45.9,52.1,31.5,19.6,22.9,19.3,69.7,66.8
17:18:51.728,-214.9,46.1,65.6,22.1,19.2,21.6,19.0,68.8,66.5
17:18:51.972,-218.6,45.1,0.0,21.8,20.2,20.0,18.7,68.1,67.1
17:18:52.200,-224.1,44.5,56.8,20.2,20.9,19.4,20.6,67.4,67.8
17:18:52.425,-228.6,44.9,70.1,19.6,21.5,18.7,20.0,67.3,68.5
17:18:52.666,-233.8,43.4,0.0,19.9,30.5,19.0,21.6,66.7,68.8
17:18:52.896,-239.0,43.5,71.1,18.9,29.9,19.3,72.3,67.0,70.4
17:18:53.156,-243.9,44.9,0.0,19.2,30.2,18.4,72.4,66.6,271.3
17:18:53.385,-249.0,45.1,40.6,19.2,30.2,18.4,72.6,66.6,70.4
17:18:53.608,-254.0,52.1,31.5,19.3,22.4,19.3,69.7,67.0,56.5
17:18:53.834,-258.8,66.9,31.5,19.0,21.2,19.0,68.6,66.7,44.2
17:18:54.059,-264.3,58.1,21.8,19.9,20.5,19.0,68.3,67.3,45.8
17:18:54.286,-269.0,57.3,20.2,19.3,20.2,19.7,67.1,67.8,44.4
17:18:54.511,-273.7,60.7,19.6,21.2,19.6,20.3,67.3,68.1,44.8
17:18:54.753,-278.3,0.0,19.9,21.5,18.9,20.6,66.7,68.8,44.8
17:18:54.978,-283.5,70.3,18.9,23.0,18.9,22.2,66.6,70.0,44.4
17:18:55.207,-288.4,58.4,19.3,30.5,19.3,72.0,66.6,70.0,44.6
17:18:55.447,-292.9,65.5,19.3,29.9,19.2,71.1,66.6,271.6,48.2
17:18:55.768,-298.7,23.4,19.3,30.5,19.3,69.4,66.6,0.0,0.0
17:18:55.941,-305.6,22.6,19.3,21.8,18.9,68.5,66.7,44.4,60.3
17:18:56.167,-310.9,20.9,19.9,21.5,19.6,67.8,66.9,46.0,56.8
17:18:56.385,-315.7,20.3,19.6,19.6,19.2,67.5,67.4,44.6,67.5
17:18:56.609,-320.7,19.7,21.2,20.2,20.9,66.9,67.7,45.0,63.3
17:18:56.844,-325.6,19.0,21.8,19.2,21.5,66.8,68.9,45.0,62.6
17:18:57.084,-329.8,19.3,30.5,18.6,72.0,66.7,68.7,44.6,0.0
17:18:57.306,-335.2,19.3,30.5,18.6,72.5,66.5,69.1,45.6,56.9
17:18:57.535,-339.9,19.7,30.0,18.6,70.7,66.5,70.4,46.6,35.5
17:18:57.783,-343.9,19.3,30.0,18.6,69.5,66.7,50.5,0.0,23.1
17:18:58.022,-348.7,19.3,22.8,19.6,68.6,66.7,45.4,0.0,21.9
17:18:58.246,-353.6,19.0,21.2,19.3,68.3,66.8,45.2,58.8,21.2
17:18:58.499,-358.7,19.7,19.6,19.9,67.6,67.4,44.2,0.0,19.6
17:18:58.734,-364.8,20.3,20.2,20.5,66.9,67.7,44.2,0.0,19.9
17:18:58.978,-369.4,21.9,19.6,20.9,66.8,68.8,44.6,0.0,19.3
17:18:59.235,-375.3,30.1,18.6,71.7,66.6,68.8,44.2,0.0,19.3
17:18:59.454,-379.8,29.5,19.0,72.6,66.5,69.2,44.8,80.0,19.3
17:18:59.682,-384.7,29.5,18.9,71.2,66.5,81.4,45.4,29.6,19.3
17:18:59.934,-389.4,22.6,18.6,69.1,66.7,46.5,0.0,31.7,19.0
17:19:00.155,-394.8,21.0,19.6,69.1,67.1,43.7,61.5,22.1,19.9
17:19:00.372,-398.4,20.6,19.3,68.5,67.2,45.7,56.7,20.2,19.6
17:19:00.607,-404.2,20.0,20.2,67.8,67.5,44.3,70.3,20.8,20.3
17:19:00.822,-408.2,19.3,20.6,67.1,68.1,44.7,59.6,20.2,20.9
17:19:01.044,-413.1,19.7,21.2,66.9,68.8,44.7,61.1,19.2,22.5
17:19:01.271,-417.0,18.7,75.7,66.8,70.0,44.7,57.7,19.6,30.1
17:19:01.500,-421.7,19.0,74.1,66.8,66.9,44.3,37.2,18.6,30.1
17:19:01.735,-424.5,19.0,73.0,66.7,271.5,44.5,35.8,18.6,30.0
17:19:01.969,-428.6,19.0,70.7,66.4,50.2,45.5,35.3,19.6,30.1
17:19:02.183,-433.5,19.0,70.3,66.8,46.5,50.4,22.5,19.6,21.9
17:19:02.409,-437.5,18.7,68.7,66.9,45.9,59.4,22.2,19.2,20.3
17:19:02.630,-443.0,19.7,68.0,67.1,45.7,56.7,21.6,19.9,20.9
17:19:02.854,-447.0,20.3,67.7,67.2,44.7,58.4,20.0,19.6,20.3
17:19:03.090,-452.3,20.9,67.1,68.3,45.1,57.0,20.3,21.1,19.6
17:19:03.301,-457.3,21.3,67.4,68.9,43.7,58.0,19.6,21.8,18.7
17:19:03.549,-462.5,22.8,66.9,68.9,45.1,70.2,18.7,30.7,19.0
17:19:03.755,-467.2,72.6,66.7,70.2,46.1,37.7,18.7,30.2,19.0
17:19:03.982,-472.3,70.5,66.7,71.0,46.7,58.3,18.7,30.2,19.0
17:19:04.218,-476.3,69.2,66.7,56.6,56.8,31.4,18.7,29.9,18.6
17:19:04.440,-482.1,68.8,66.8,50.0,64.5,21.9,19.6,22.4,19.6
17:19:04.685,-486.8,67.6,67.3,45.5,58.9,21.6,19.3,20.8,19.3
17:19:04.881,-491.9,67.3,67.1,44.5,59.7,21.0,20.0,20.2,19.9
17:19:05.139,-496.7,67.5,68.1,43.5,0.0,19.0,20.6,19.6,20.3
17:19:05.373,-502.2,66.9,68.4,43.9,0.0,19.7,20.9,18.9,21.9
17:19:05.600,-507.4,66.8,69.7,45.7,70.1,18.7,29.5,19.2,74.1
17:19:05.841,-512.8,66.7,271.1,44.1,64.8,18.7,29.8,19.2,71.3
17:19:06.079,-518.0,66.6,271.6,47.3,36.6,18.7,29.8,19.2,70.1
17:19:06.304,-524.2,66.8,71.7,51.7,33.1,18.7,30.3,18.9,68.8
17:19:06.559,-528.9,66.8,0.0,64.3,22.7,19.7,21.6,18.9,68.1
17:19:06.776,-534.2,66.9,44.5,56.7,21.2,19.3,20.0,19.6,67.8
17:19:07.000,-538.7,67.5,45.7,67.9,20.5,20.0,20.6,20.2,67.1
17:19:07.225,-543.9,67.3,43.9,59.3,19.9,20.6,18.7,20.5,67.0
17:19:07.449,-548.2,68.1,43.9,70.3,19.3,22.2,19.0,21.1,66.8
17:19:07.676,-553.7,70.2,43.9,36.2,19.6,30.3,19.3,73.6,66.7
17:19:07.926,-558.4,70.5,45.3,37.3,19.6,30.3,18.4,73.2,66.7
17:19:08.131,-563.5,68.5,46.3,36.4,18.6,29.8,18.4,72.6,66.7
17:19:08.355,-568.0,47.3,49.9,29.4,19.6,29.8,18.4,70.6,66.8
17:19:08.599,-573.0,47.1,0.0,23.0,19.6,21.3,19.3,69.0,66.8
17:19:08.847,-578.0,44.7,0.0,21.5,19.2,21.0,18.7,68.7,67.4
17:19:09.070,-583.2,44.5,56.8,20.9,19.9,20.3,19.6,68.0,67.6
17:19:09.322,-587.8,44.9,0.0,19.2,20.5,19.7,20.3,67.3,67.8
17:19:09.562,-592.1,43.5,0.0,19.6,31.0,19.0,21.9,67.1,68.7
17:19:09.815,-596.8,43.5,0.0,18.9,29.9,19.3,22.2,67.0,69.4
17:19:10.073,-601.6,44.9,38.3,19.3,30.7,18.4,74.7,67.0,70.1
17:19:10.261,-606.0,45.9,36.4,19.3,30.2,18.4,73.2,66.8,71.0
17:19:10.502,-609.7,46.9,64.7,19.3,30.7,18.4,70.4,67.0,71.2
17:19:10.715,-614.8,54.3,36.7,19.3,22.8,19.3,70.0,67.0,50.5
17:19:10.940,-619.0,63.0,31.5,18.9,21.2,19.0,68.4,66.7,44.2
17:19:11.164,-624.1,57.7,21.8,19.6,20.9,20.0,68.1,67.3,45.8
17:19:11.402,-628.0,57.7,21.2,19.3,20.2,19.7,67.6,67.4,44.4
17:19:11.627,-632.5,56.7,20.6,19.9,19.6,20.3,67.3,68.1,44.4
17:19:11.840,-636.1,59.0,19.9,20.5,19.9,20.6,66.7,68.7,44.8
17:19:12.064,-639.7,59.6,19.0,22.2,18.9,21.3,67.0,69.5,44.4
17:19:12.288,-644.6,36.5,19.3,29.7,19.2,24.6,66.6,70.3,45.4
17:19:12.529,-649.0,36.1,19.3,29.2,19.3,71.2,66.9,271.4,46.4
17:19:12.753,-653.7,35.6,19.3,30.5,19.3,70.4,66.6,71.4,51.7
17:19:12.978,-657.8,31.1,19.3,31.0,19.2,68.8,66.6,56.7,65.1
17:19:13.203,-662.4,22.6,19.0,21.8,18.9,68.5,66.7,44.4,59.4
17:19:13.433,-666.4,21.0,19.9,21.5,19.9,67.8,67.3,45.6,56.7
17:19:13.657,-671.4,20.3,19.6,19.6,19.3,67.5,67.4,44.6,69.2
17:19:13.885,-675.8,19.7,20.2,20.2,19.9,67.0,67.6,45.0,57.2
17:19:14.364,-680.1,20.0,20.9,19.3,20.5,66.8,68.3,45.0,59.4
17:19:14.366,-684.8,19.3,29.7,19.6,22.1,66.7,68.6,45.0,37.9
17:19:14.561,-688.7,19.3,30.5,18.6,72.7,66.5,270.9,46.4,36.0
17:19:14.785,-693.7,18.4,30.0,18.6,73.2,66.5,70.5,45.2,38.6
17:19:15.010,-698.2,19.7,31.3,18.6,70.5,66.5,81.7,50.1,34.2
17:19:15.256,-703.2,19.3,30.5,18.6,69.8,66.5,50.0,0.0,22.2
17:19:15.499,-707.1,19.3,21.8,19.6,68.9,66.7,45.8,0.0,21.9
17:19:15.723,-712.7,19.0,21.5,19.3,67.8,66.8,45.2,59.2,21.2
17:19:15.948,-717.0,19.7,19.6,19.9,67.5,67.0,44.2,58.8,20.6
17:19:16.692,-721.6,20.3,20.2,19.6,67.5,67.5,44.2,0.0,20.6
17:19:16.916,-717.1,20.6,19.9,19.9,67.6,67.4,45.6,58.4,21.2
17:19:17.159,-711.2,20.0,21.5,19.2,67.9,67.1,46.2,0.0,33.7
17:19:17.402,-705.7,19.3,22.8,18.6,69.2,66.7,50.0,0.0,33.7
17:19:17.630,-698.6,19.7,30.0,18.6,70.5,66.5,81.2,45.2,36.0
17:19:17.856,-693.4,19.7,30.0,18.6,72.0,66.5,72.0,44.6,36.5
17:19:18.083,-687.5,19.3,30.5,18.6,72.0,66.7,68.6,45.0,61.7
17:19:18.307,-680.9,19.3,31.5,19.3,20.5,66.8,68.1,45.0,57.2
17:19:18.553,-674.2,20.0,21.2,20.2,21.2,67.4,67.9,44.6,0.0
17:19:18.778,-667.0,20.6,19.6,20.5,19.6,67.8,67.3,45.7,56.7
17:19:18.998,-660.5,20.9,19.9,21.2,19.0,68.5,67.1,56.7,63.4
17:19:19.225,-654.9,22.2,19.3,29.7,19.2,69.4,66.6,71.9,50.0
17:19:19.471,-650.7,33.8,19.3,29.9,19.2,70.7,66.6,271.4,44.6
17:19:19.688,-643.8,36.1,19.3,29.9,19.2,74.3,66.6,70.5,44.4
17:19:19.921,-637.8,36.5,19.3,23.0,18.9,21.3,66.7,68.8,44.8
17:19:20.136,-632.1,70.3,19.9,20.5,19.9,21.0,66.9,67.7,44.8
17:19:20.364,-625.8,57.6,19.6,20.2,19.2,19.4,67.9,67.4,44.4
17:19:20.587,-621.3,57.6,21.2,19.6,20.9,20.0,68.3,67.1,45.4
17:19:20.825,-615.3,70.6,21.5,19.9,21.2,19.3,69.0,67.0,56.8
17:19:21.051,-610.6,64.7,38.1,18.9,22.7,18.4,69.8,66.6,81.1
17:19:21.268,-604.6,50.4,36.2,19.2,30.2,18.4,73.1,66.9,67.5
17:19:21.497,-599.8,45.9,63.2,19.2,30.3,18.4,72.1,66.6,70.4
17:19:21.729,-594.0,45.3,62.2,19.0,29.9,19.3,21.2,67.1,69.1
17:19:21.974,-587.3,43.4,0.0,19.9,21.2,19.0,20.0,67.3,67.9
17:19:22.211,-580.9,43.9,0.0,20.5,20.9,19.7,20.6,68.0,67.5
17:19:22.444,-574.7,44.9,56.8,20.9,20.2,20.0,18.7,68.3,66.9
17:19:22.667,-570.1,45.1,59.1,22.4,19.3,21.6,19.3,69.5,66.8
17:19:22.908,-564.3,47.9,0.0,36.6,19.6,29.8,18.4,71.6,66.7
17:19:23.141,-558.7,82.7,56.7,32.8,18.6,29.8,18.4,73.6,66.3
17:19:23.365,-553.2,69.3,45.3,59.3,18.6,30.3,18.4,74.4,66.7
17:19:23.589,-547.7,69.3,43.9,58.7,19.6,23.2,19.3,21.1,66.8
17:19:23.813,-541.7,68.9,43.9,59.9,20.2,20.6,18.7,20.8,67.3
17:19:24.050,-535.6,67.3,43.9,68.3,19.6,20.0,20.6,19.2,67.2
17:19:24.260,-530.6,67.1,45.3,56.3,20.2,19.3,20.9,19.9,67.9
17:19:24.485,-524.6,66.9,45.5,56.9,21.5,18.7,29.5,18.9,68.8
17:19:24.744,-518.6,66.8,0.0,51.7,29.7,18.7,30.3,19.2,69.6
17:19:24.971,-512.5,66.6,272.9,45.5,69.3,19.0,29.8,19.2,73.4
17:19:25.212,-507.1,66.6,72.7,44.5,77.9,18.7,30.3,19.2,73.3
17:19:25.433,-501.9,66.8,69.7,46.1,79.8,19.7,22.2,18.9,22.2
17:19:25.687,-496.2,67.0,68.4,43.9,0.0,19.3,20.6,19.6,20.6
17:19:25.925,-491.6,67.1,67.7,45.3,0.0,20.0,20.0,20.2,19.9
17:19:26.149,-486.3,67.8,67.4,46.7,58.5,20.3,19.3,20.8,19.3
17:19:26.379,-481.4,68.1,66.9,45.1,61.1,21.9,19.6,22.4,18.7
17:19:26.619,-475.6,68.8,66.7,49.7,0.0,30.1,18.7,30.2,19.0
17:19:26.875,-470.2,69.6,66.7,72.0,46.7,36.6,18.7,30.2,19.0
17:19:27.071,-465.1,70.6,66.7,68.9,46.5,59.6,18.7,30.2,19.0
17:19:27.296,-459.7,73.2,66.7,69.7,45.1,59.4,18.7,22.7,18.7
17:19:27.515,-454.1,23.1,66.9,68.5,43.6,58.0,19.3,21.1,19.6
17:19:27.739,-449.1,21.6,67.0,68.2,45.1,57.4,20.0,20.5,20.3
17:19:27.974,-443.8,20.0,67.3,67.5,44.7,56.7,20.6,20.2,19.6
17:19:28.186,-438.4,19.3,68.4,66.9,45.3,58.9,22.2,19.2,21.2
17:19:28.419,-432.8,18.7,69.1,66.8,45.5,50.4,22.5,19.6,22.8
17:19:28.632,-428.2,19.0,70.3,66.8,47.9,45.9,36.0,18.6,30.1
17:19:28.875,-422.8,19.0,72.4,66.7,271.5,45.3,61.7,18.6,30.1
17:19:29.121,-416.5,19.0,72.6,66.7,271.3,44.7,37.2,19.5,22.8
17:19:29.341,-410.1,19.0,72.1,66.8,69.8,43.3,70.9,19.2,21.6
17:19:29.561,-404.3,18.7,21.2,66.9,67.8,45.1,57.4,20.2,21.2
17:19:29.786,-399.3,19.3,19.6,67.5,67.5,44.7,70.3,20.8,20.6
17:19:30.024,-393.6,20.0,20.2,67.8,67.2,46.1,56.6,21.1,19.9
17:19:30.234,-388.4,20.3,19.6,68.5,67.1,43.7,58.5,22.7,19.3
17:19:30.467,-382.1,21.9,18.6,69.3,66.5,46.1,49.8,39.8,19.3
17:19:30.699,-376.5,29.5,18.9,71.1,66.5,270.6,44.4,70.2,19.3
17:19:30.928,-369.4,30.9,18.9,72.6,66.5,71.5,44.2,58.1,19.3
17:19:31.191,-363.5,30.1,18.6,22.4,66.6,68.5,43.2,0.0,19.0
17:19:31.397,-357.2,21.9,19.6,21.2,66.8,67.7,44.6,67.7,19.6
17:19:31.621,-350.9,20.3,20.2,19.6,67.5,67.0,44.2,60.1,20.3
17:19:31.845,-346.3,20.0,20.5,19.3,68.2,66.8,44.8,59.7,21.9
17:19:32.089,-340.8,19.0,20.9,19.6,68.5,66.7,49.8,0.0,36.3
17:19:32.318,-334.5,19.3,30.5,18.6,70.2,66.5,70.6,46.6,36.3
17:19:32.542,-329.0,19.7,30.7,18.6,73.1,66.5,69.1,45.6,62.3
17:19:32.787,-322.7,19.7,31.3,18.6,73.0,66.5,69.1,44.6,68.1
17:19:32.994,-317.5,19.3,30.5,18.6,22.1,66.7,68.8,45.4,69.8
17:19:33.217,-311.6,19.0,22.1,19.2,20.9,67.2,67.6,45.0,58.0
17:19:33.446,-306.9,19.7,20.2,19.9,20.2,67.1,67.4,44.6,61.6
17:19:33.666,-301.2,20.3,19.9,20.5,19.6,67.8,66.7,45.2,59.9
17:19:33.890,-297.0,20.6,18.9,20.8,18.9,68.5,67.0,56.7,64.7
17:19:34.118,-290.8,22.2,19.3,30.5,19.3,68.9,66.9,71.4,50.0
17:19:34.360,-285.8,36.3,19.3,29.9,19.2,72.7,66.4,271.8,44.6
17:19:34.581,-280.4,36.8,19.3,29.9,19.2,71.6,66.6,70.5,44.4
17:19:34.800,-274.4,36.1,19.3,30.5,18.9,21.3,67.0,69.2,44.8
17:19:35.024,-269.8,71.1,19.9,21.5,19.9,21.0,66.7,67.7,44.8
17:19:35.249,-264.9,59.8,19.6,21.2,19.6,20.3,67.4,67.4,44.4
17:19:35.472,-259.7,70.6,20.2,19.6,19.9,20.0,68.1,67.7,45.4
17:19:35.697,-253.6,57.3,21.8,19.9,21.5,19.0,68.4,67.4,46.0
17:19:35.924,-248.7,59.1,71.4,18.9,21.8,19.3,69.7,66.6,50.1
17:19:36.152,-242.9,50.0,30.2,19.2,30.2,18.4,72.5,66.9,73.6
17:19:36.391,-238.7,45.1,39.2,19.3,30.2,18.4,72.4,66.9,70.2
17:19:36.611,-232.6,44.8,57.9,19.2,30.7,19.3,72.3,66.6,68.4
17:19:36.851,-227.9,43.4,0.0,19.0,30.5,19.0,21.9,66.7,68.5
17:19:37.106,-222.9,43.5,58.9,19.6,21.5,20.0,20.3,67.7,67.8
17:19:37.370,-218.7,45.3,56.5,20.2,19.9,19.3,19.6,68.0,67.1
17:19:37.532,-213.8,44.9,57.7,20.9,19.3,21.0,19.0,68.7,66.9
17:19:37.749,-208.1,44.7,58.2,22.5,19.6,21.3,19.3,69.1,66.8
17:19:37.975,-203.2,47.1,56.8,30.2,19.6,29.8,18.4,70.8,66.7
17:19:38.215,-197.9,82.7,46.3,32.8,18.6,29.8,18.4,73.2,66.7
17:19:38.438,-192.4,69.7,45.3,59.7,18.6,29.8,18.4,74.0,66.7
17:19:38.660,-186.8,68.9,43.9,36.6,19.6,23.2,19.3,21.2,66.8
17:19:38.881,-181.9,68.5,44.3,59.9,19.3,20.3,18.7,20.9,67.0
17:19:39.101,-176.9,67.3,43.9,56.6,19.9,20.0,20.6,19.2,67.2
17:19:39.330,-172.1,67.1,45.7,56.4,20.2,19.3,19.9,19.6,68.4
17:19:39.551,-166.3,66.9,44.1,58.2,21.8,19.7,21.6,18.9,68.2
17:19:39.788,-161.1,66.8,56.8,56.5,69.0,18.7,23.7,19.2,69.5
17:19:40.010,-155.3,66.6,71.6,49.5,71.0,19.0,29.8,19.2,72.8
17:19:40.248,-150.4,66.2,271.5,46.3,64.0,19.0,29.8,19.2,72.1
17:19:40.474,-144.6,66.6,70.7,45.7,69.2,18.7,30.3,18.9,21.6
17:19:40.719,-139.1,66.8,69.4,43.9,0.0,19.7,21.2,19.9,21.2
17:19:40.964,-133.9,66.9,67.8,43.5,0.0,20.3,19.6,20.5,19.6
17:19:41.190,-127.9,67.2,67.1,44.9,60.6,21.0,20.3,19.9,19.3
17:19:41.424,-122.7,67.8,67.4,45.9,59.3,21.3,19.6,21.5,19.6
17:19:41.646,-118.0,68.5,67.3,55.2,64.1,22.9,18.7,23.9,18.6
17:19:41.867,-112.6,68.9,66.7,56.5,49.8,30.1,18.7,29.4,19.0
17:19:42.106,-108.2,70.2,66.7,271.1,45.3,30.6,18.7,30.2,19.0
17:19:42.334,-101.6,72.5,66.7,71.8,44.7,57.3,18.7,29.4,19.0
17:19:42.559,-96.4,72.1,66.7,68.3,43.7,60.7,19.6,21.8,18.7
17:19:42.809,-92.5,21.3,66.9,68.5,43.7,58.3,19.3,20.2,19.3
17:19:43.007,-86.9,20.6,67.8,67.8,45.1,53.0,19.9,19.9,19.9
17:19:43.231,-81.9,20.3,67.7,67.1,44.3,56.7,21.6,20.2,20.6
17:19:43.457,-76.5,19.7,68.4,66.9,44.9,57.3,21.9,19.6,20.9
17:19:43.678,-71.2,18.7,69.3,66.8,46.9,46.9,30.0,19.6,30.1
17:19:43.927,-66.2,19.0,70.9,66.6,0.0,44.5,31.3,18.6,29.5
17:19:44.153,-60.7,19.0,73.7,66.7,70.5,46.1,36.3,18.6,29.5
17:19:44.388,-55.1,19.0,74.9,66.6,69.2,44.7,38.1,19.6,23.1
17:19:44.609,-50.7,19.0,76.2,66.8,70.1,43.3,59.6,19.2,20.6
17:19:44.826,-45.2,19.6,21.5,67.0,68.1,45.5,59.1,19.9,20.3
17:19:45.048,-40.2,19.3,19.9,67.2,67.4,44.7,59.2,20.5,19.6
17:19:45.286,-35.0,19.7,19.3,67.9,67.1,45.3,58.4,22.1,19.0
17:19:45.503,-29.4,21.3,19.6,69.0,67.1,45.9,59.3,71.6,19.3
17:19:45.725,-25.0,21.6,19.0,69.5,66.5,50.1,45.8,31.7,19.3
17:19:45.951,-19.6,30.8,19.0,73.2,66.5,68.8,44.8,78.6,19.6
17:19:46.180,-15.4,29.5,18.9,74.4,66.5,69.6,44.6,61.5,19.3
17:19:46.426,-9.0,29.5,18.6,22.8,66.6,68.4,43.2,0.0,19.0
17:19:46.647,-3.0,22.2,19.6,21.5,66.8,67.7,44.6,68.5,19.6
17:19:47.393,3.0,20.6,19.9,19.9,67.5,67.0,44.2,0.0,19.6
17:19:47.637,-2.0,20.3,20.2,20.5,67.4,67.5,44.6,0.0,19.9
17:19:47.882,-6.6,21.9,19.6,22.1,66.7,68.7,43.2,0.0,19.3
17:19:48.108,-11.9,30.1,18.6,22.5,66.5,67.8,44.6,61.1,19.3
17:19:48.339,-17.1,29.5,19.0,72.6,66.5,70.8,45.2,71.4,19.6
17:19:48.561,-23.2,23.4,19.0,72.3,66.5,52.3,45.8,30.4,19.3
17:19:48.798,-28.1,22.6,19.0,69.5,66.9,46.9,58.9,71.2,19.3
17:19:49.013,-34.6,21.3,18.6,69.1,67.1,44.5,60.0,22.1,19.9
17:19:49.240,-39.3,20.6,19.3,68.3,67.2,44.3,57.5,20.5,19.6
17:19:49.462,-45.4,19.0,19.9,67.6,67.5,45.1,59.1,19.9,21.2
17:19:49.685,-49.6,19.7,20.5,66.9,68.6,43.7,58.4,19.2,21.9
17:19:49.908,-54.7,18.7,22.2,66.8,69.3,43.3,36.0,19.6,30.1
17:19:50.134,-60.2,19.0,73.3,66.7,70.1,44.7,36.3,18.6,29.5
17:19:50.362,-64.2,19.0,73.4,66.6,70.5,45.3,37.0,18.6,29.5
17:19:50.586,-69.3,19.0,71.0,66.2,50.2,45.9,36.0,18.6,30.1
17:19:50.813,-74.7,19.0,70.1,66.8,45.9,50.4,70.3,19.6,22.2
17:19:51.036,-79.4,18.7,68.5,66.8,44.9,58.4,21.2,19.2,20.6
17:19:51.260,-84.7,19.3,68.3,67.1,44.7,56.7,19.6,19.9,20.3
17:19:51.484,-90.4,20.0,67.6,67.6,45.5,57.4,20.3,20.5,19.6
17:19:51.707,-96.0,21.6,66.9,68.9,43.7,57.6,19.6,22.1,18.7
17:19:51.936,-100.4,21.9,67.1,68.3,43.7,57.7,18.7,30.7,19.0
17:19:52.177,-105.0,73.6,66.7,270.6,44.7,76.6,18.7,30.2,19.0
17:19:52.411,-110.2,70.5,66.6,270.7,45.3,36.1,18.7,30.2,19.0
17:19:52.636,-115.0,70.4,66.7,56.5,49.8,30.1,18.7,29.9,18.7
17:19:52.861,-119.2,68.8,66.7,55.1,62.8,21.9,19.6,21.5,19.6
