Waktu,Sudut_Derajat,Jarak_cm,Koordinat_X,Koordinat_Y
23:04:16.421,270.0,297.0,-0.0,-297.0
23:04:16.421,315.0,154.3,109.11,-109.11
23:04:16.421,0.0,173.2,173.2,0.0
23:04:16.421,45.0,211.1,149.27,149.27
23:04:16.421,90.0,153.0,0.0,153.0
23:04:16.421,135.0,213.1,-150.68,150.68
23:04:16.421,180.0,171.2,-171.2,0.0
23:04:16.421,225.0,156.3,-110.52,-110.52
23:04:16.982,279.0,241.4,37.76,-238.43
23:04:16.982,324.0,152.8,123.62,-89.81
23:04:16.982,9.0,194.0,191.61,30.35
23:04:16.982,54.0,182.4,107.21,147.56
23:04:16.982,99.0,154.9,-24.23,152.99
23:04:16.982,144.0,255.2,-206.46,150.0
23:04:16.982,189.0,158.7,-156.75,-24.83
23:04:16.982,234.0,167.2,-98.28,-135.27
23:04:17.542,288.0,202.8,62.67,-192.87
23:04:17.542,333.0,153.2,136.5,-69.55
23:04:17.542,18.0,222.2,211.32,68.66
23:04:17.542,63.0,169.3,76.86,150.85
23:04:17.542,108.0,156.7,-48.42,149.03
23:04:17.542,153.0,273.4,-243.6,124.12
23:04:17.542,198.0,153.4,-145.89,-47.4
23:04:17.542,243.0,179.9,-81.67,-160.29
23:04:18.079,297.0,179.9,81.67,-160.29
23:04:18.079,342.0,156.4,148.75,-48.33
23:04:18.079,27.0,275.4,245.38,125.03
23:04:18.079,72.0,156.7,48.42,149.03
23:04:18.079,117.0,169.3,-76.86,150.85
23:04:18.079,162.0,225.2,-214.18,69.59
23:04:18.079,207.0,152.2,-135.61,-69.1
23:04:18.079,252.0,201.8,-62.36,-191.92
23:04:18.601,306.0,164.2,96.51,-132.84
23:04:18.601,351.0,163.7,161.68,-25.61
23:04:18.601,36.0,254.2,205.65,149.42
23:04:18.601,81.0,151.9,23.76,150.03
23:04:18.601,126.0,183.4,-107.8,148.37
23:04:18.601,171.0,191.0,-188.65,29.88
23:04:18.601,216.0,152.8,-123.62,-89.81
23:04:18.601,261.0,236.4,-36.98,-233.49
23:04:19.210,315.0,153.3,108.4,-108.4
23:04:19.210,0.0,170.2,170.2,0.0
23:04:19.210,45.0,212.1,149.98,149.98
23:04:19.210,90.0,153.0,0.0,153.0
23:04:19.210,135.0,214.1,-151.39,151.39
23:04:19.210,180.0,173.2,-173.2,0.0
23:04:19.210,225.0,154.3,-109.11,-109.11
23:04:19.210,270.0,300.0,-0.0,-300.0
23:04:19.810,324.0,151.8,122.81,-89.23
23:04:19.810,9.0,196.0,193.59,30.66
23:04:19.810,54.0,187.4,110.15,151.61
23:04:19.810,99.0,148.9,-23.29,147.07
23:04:19.810,144.0,255.2,-206.46,150.0
23:04:19.810,189.0,157.7,-155.76,-24.67
23:04:19.810,234.0,164.2,-96.51,-132.84
23:04:19.810,279.0,237.4,37.14,-234.48
23:04:20.359,333.0,147.2,131.16,-66.83
23:04:20.359,18.0,223.2,212.28,68.97
23:04:20.359,63.0,171.3,77.77,152.63
23:04:20.359,108.0,158.7,-49.04,150.93
23:04:20.359,153.0,274.4,-244.49,124.57
23:04:20.359,198.0,155.4,-147.79,-48.02
23:04:20.359,243.0,179.9,-81.67,-160.29
23:04:20.359,288.0,203.8,62.98,-193.83
23:04:20.879,342.0,156.4,148.75,-48.33
23:04:20.879,27.0,273.4,243.6,124.12
23:04:20.879,72.0,158.7,49.04,150.93
23:04:20.879,117.0,168.3,-76.41,149.96
23:04:20.879,162.0,221.2,-210.37,68.35
23:04:20.879,207.0,149.2,-132.94,-67.74
23:04:20.879,252.0,200.8,-62.05,-190.97
23:04:20.879,297.0,177.9,80.76,-158.51
23:04:21.439,351.0,157.7,155.76,-24.67
23:04:21.439,36.0,258.2,208.89,151.77
23:04:21.439,81.0,151.9,23.76,150.03
23:04:21.439,126.0,182.4,-107.21,147.56
23:04:21.439,171.0,195.0,-192.6,30.5
23:04:21.439,216.0,153.8,-124.43,-90.4
23:04:21.439,261.0,236.4,-36.98,-233.49
23:04:21.439,306.0,162.2,95.34,-131.22
23:04:21.979,10.0,195.8,192.83,34.0
23:04:21.979,55.0,181.1,103.87,148.35
23:04:21.979,100.0,152.3,-26.45,149.99
23:04:21.979,145.0,263.5,-215.85,151.14
23:04:21.979,190.0,158.6,-156.19,-27.54
23:04:21.979,235.0,168.5,-96.65,-138.03
23:04:21.979,280.0,232.4,40.36,-228.87
23:04:21.979,325.0,151.6,124.18,-86.95
23:04:22.518,9.0,194.0,191.61,30.35
23:04:22.518,54.0,188.4,110.74,152.42
23:04:22.518,99.0,153.9,-24.08,152.01
23:04:22.518,144.0,257.2,-208.08,151.18
23:04:22.518,189.0,162.7,-160.7,-25.45
23:04:22.518,234.0,166.2,-97.69,-134.46
23:04:22.518,279.0,240.4,37.61,-237.44
23:04:22.518,324.0,151.8,122.81,-89.23
23:04:23.066,18.0,225.2,214.18,69.59
23:04:23.066,63.0,171.3,77.77,152.63
23:04:23.066,108.0,157.7,-48.73,149.98
23:04:23.066,153.0,277.4,-247.17,125.94
23:04:23.066,198.0,153.4,-145.89,-47.4
23:04:23.066,243.0,175.9,-79.86,-156.73
23:04:23.066,288.0,199.8,61.74,-190.02
23:04:23.066,333.0,147.2,131.16,-66.83
23:04:23.618,27.0,272.4,242.71,123.67
23:04:23.618,72.0,160.7,49.66,152.83
23:04:23.618,117.0,171.3,-77.77,152.63
23:04:23.618,162.0,221.2,-210.37,68.35
23:04:23.618,207.0,152.2,-135.61,-69.1
23:04:23.618,252.0,203.8,-62.98,-193.83
23:04:23.618,297.0,179.9,81.67,-160.29
23:04:23.618,342.0,151.4,143.99,-46.79
23:04:24.156,36.0,254.2,205.65,149.42
23:04:24.156,81.0,151.9,23.76,150.03
23:04:24.156,126.0,185.4,-108.98,149.99
23:04:24.156,171.0,195.0,-192.6,30.5
23:04:24.156,216.0,149.8,-121.19,-88.05
23:04:24.156,261.0,240.4,-37.61,-237.44
23:04:24.156,306.0,162.2,95.34,-131.22
23:04:24.156,351.0,163.7,161.68,-25.61
23:04:24.717,45.0,215.1,152.1,152.1
23:04:24.717,90.0,150.0,0.0,150.0
23:04:24.717,135.0,212.1,-149.98,149.98
23:04:24.717,180.0,173.2,-173.2,0.0
23:04:24.717,225.0,157.3,-111.23,-111.23
23:04:24.717,270.0,302.0,-0.0,-302.0
23:04:24.717,315.0,158.3,111.94,-111.94
23:04:24.717,0.0,170.2,170.2,0.0
23:04:25.235,54.0,184.4,108.39,149.18
23:04:25.235,99.0,148.9,-23.29,147.07
23:04:25.235,144.0,255.2,-206.46,150.0
23:04:25.235,189.0,157.7,-155.76,-24.67
23:04:25.235,234.0,166.2,-97.69,-134.46
23:04:25.235,279.0,238.4,37.29,-235.46
23:04:25.235,324.0,152.8,123.62,-89.81
23:04:25.235,9.0,191.0,188.65,29.88
23:04:25.776,63.0,166.3,75.5,148.17
23:04:25.776,108.0,155.7,-48.11,148.08
23:04:25.776,153.0,278.4,-248.06,126.39
23:04:25.776,198.0,156.4,-148.75,-48.33
23:04:25.776,243.0,175.9,-79.86,-156.73
23:04:25.776,288.0,204.8,63.29,-194.78
23:04:25.776,333.0,147.2,131.16,-66.83
23:04:25.776,18.0,227.2,216.08,70.21
23:04:26.348,72.0,160.7,49.66,152.83
23:04:26.348,117.0,168.3,-76.41,149.96
23:04:26.348,162.0,224.2,-213.23,69.28
23:04:26.348,207.0,151.2,-134.72,-68.64
23:04:26.348,252.0,203.8,-62.98,-193.83
23:04:26.348,297.0,181.9,82.58,-162.07
23:04:26.348,342.0,155.4,147.79,-48.02
23:04:26.348,27.0,274.4,244.49,124.57
23:04:26.875,81.0,150.9,23.61,149.04
23:04:26.875,126.0,182.4,-107.21,147.56
23:04:26.875,171.0,193.0,-190.62,30.19
23:04:26.875,216.0,152.8,-123.62,-89.81
23:04:26.875,261.0,240.4,-37.61,-237.44
23:04:26.875,306.0,162.2,95.34,-131.22
23:04:26.875,351.0,159.7,157.73,-24.98
23:04:26.875,36.0,258.2,208.89,151.77
23:04:27.414,90.0,147.0,0.0,147.0
23:04:27.414,135.0,215.1,-152.1,152.1
23:04:27.414,180.0,175.2,-175.2,0.0
23:04:27.414,225.0,157.3,-111.23,-111.23
23:04:27.414,270.0,302.0,-0.0,-302.0
23:04:27.414,315.0,152.3,107.69,-107.69
23:04:27.414,0.0,176.2,176.2,0.0
23:04:27.414,45.0,210.1,148.56,148.56
23:04:27.934,99.0,150.9,-23.61,149.04
23:04:27.934,144.0,256.2,-207.27,150.59
23:04:27.934,189.0,161.7,-159.71,-25.3
23:04:27.934,234.0,164.2,-96.51,-132.84
23:04:27.934,279.0,237.4,37.14,-234.48
23:04:27.934,324.0,152.8,123.62,-89.81
23:04:27.934,9.0,191.0,188.65,29.88
23:04:27.934,54.0,184.4,108.39,149.18
23:04:28.477,108.0,155.7,-48.11,148.08
23:04:28.477,153.0,274.4,-244.49,124.57
23:04:28.477,198.0,153.4,-145.89,-47.4
23:04:28.477,243.0,181.9,-82.58,-162.07
23:04:28.477,288.0,201.8,62.36,-191.92
23:04:28.477,333.0,148.2,132.05,-67.28
23:04:28.477,18.0,221.2,210.37,68.35
23:04:28.477,63.0,167.3,75.95,149.07
23:04:29.013,117.0,170.3,-77.31,151.74
23:04:29.013,162.0,221.2,-210.37,68.35
23:04:29.013,207.0,147.2,-131.16,-66.83
23:04:29.013,252.0,204.8,-63.29,-194.78
23:04:29.013,297.0,175.9,79.86,-156.73
23:04:29.013,342.0,154.4,146.84,-47.71
23:04:29.013,27.0,277.4,247.17,125.94
23:04:29.013,72.0,156.7,48.42,149.03
23:04:29.574,126.0,184.4,-108.39,149.18
23:04:29.574,171.0,191.0,-188.65,29.88
23:04:29.574,216.0,147.8,-119.57,-86.87
23:04:29.574,261.0,238.4,-37.29,-235.46
23:04:29.574,306.0,167.2,98.28,-135.27
23:04:29.574,351.0,159.7,157.73,-24.98
23:04:29.574,36.0,254.2,205.65,149.42
23:04:29.574,81.0,150.9,23.61,149.04
23:04:30.114,135.0,212.1,-149.98,149.98
23:04:30.114,180.0,170.2,-170.2,0.0
23:04:30.114,225.0,155.3,-109.81,-109.81
23:04:30.114,270.0,299.0,-0.0,-299.0
23:04:30.114,315.0,156.3,110.52,-110.52
23:04:30.114,0.0,171.2,171.2,0.0
23:04:30.114,45.0,211.1,149.27,149.27
23:04:30.114,90.0,153.0,0.0,153.0
23:04:30.653,144.0,253.2,-204.84,148.83
23:04:30.653,189.0,163.7,-161.68,-25.61
23:04:30.653,234.0,167.2,-98.28,-135.27
23:04:30.653,279.0,235.4,36.82,-232.5
23:04:30.653,324.0,149.8,121.19,-88.05
23:04:30.653,9.0,193.0,190.62,30.19
23:04:30.653,54.0,188.4,110.74,152.42
23:04:30.653,99.0,153.9,-24.08,152.01
23:04:31.193,153.0,275.4,-245.38,125.03
23:04:31.193,198.0,156.4,-148.75,-48.33
23:04:31.193,243.0,181.9,-82.58,-162.07
23:04:31.193,288.0,202.8,62.67,-192.87
23:04:31.193,333.0,150.2,133.83,-68.19
23:04:31.193,18.0,222.2,211.32,68.66
23:04:31.193,63.0,171.3,77.77,152.63
23:04:31.193,108.0,159.7,-49.35,151.88
23:04:31.731,162.0,222.2,-211.32,68.66
23:04:31.731,207.0,149.2,-132.94,-67.74
23:04:31.731,252.0,201.8,-62.36,-191.92
23:04:31.731,297.0,181.9,82.58,-162.07
23:04:31.731,342.0,150.4,143.04,-46.48
23:04:31.731,27.0,272.4,242.71,123.67
23:04:31.731,72.0,158.7,49.04,150.93
23:04:31.731,117.0,171.3,-77.77,152.63
23:04:32.272,171.0,193.0,-190.62,30.19
23:04:32.272,216.0,152.8,-123.62,-89.81
23:04:32.272,261.0,236.4,-36.98,-233.49
23:04:32.272,306.0,162.2,95.34,-131.22
23:04:32.272,351.0,160.7,158.72,-25.14
23:04:32.272,36.0,255.2,206.46,150.0
23:04:32.272,81.0,154.9,24.23,152.99
23:04:32.272,126.0,185.4,-108.98,149.99
23:04:32.835,180.0,171.2,-171.2,0.0
23:04:32.835,225.0,158.3,-111.94,-111.94
23:04:32.835,270.0,302.0,-0.0,-302.0
23:04:32.835,315.0,153.3,108.4,-108.4
23:04:32.835,0.0,174.2,174.2,0.0
23:04:32.835,45.0,214.1,151.39,151.39
23:04:32.835,90.0,153.0,0.0,153.0
23:04:32.835,135.0,211.1,-149.27,149.27
23:04:33.392,189.0,157.7,-155.76,-24.67
23:04:33.392,234.0,167.2,-98.28,-135.27
23:04:33.392,279.0,235.4,36.82,-232.5
23:04:33.392,324.0,153.8,124.43,-90.4
23:04:33.392,9.0,194.0,191.61,30.35
23:04:33.392,54.0,182.4,107.21,147.56
23:04:33.392,99.0,152.9,-23.92,151.02
23:04:33.392,144.0,256.2,-207.27,150.59
23:04:34.004,198.0,156.4,-148.75,-48.33
23:04:34.004,243.0,175.9,-79.86,-156.73
23:04:34.004,288.0,199.8,61.74,-190.02
23:04:34.004,333.0,152.2,135.61,-69.1
23:04:34.004,18.0,225.2,214.18,69.59
23:04:34.004,63.0,167.3,75.95,149.07
23:04:34.004,108.0,160.7,-49.66,152.83
23:04:34.004,153.0,273.4,-243.6,124.12
23:04:34.600,207.0,150.2,-133.83,-68.19
23:04:34.600,252.0,200.8,-62.05,-190.97
23:04:34.600,297.0,178.9,81.22,-159.4
23:04:34.600,342.0,156.4,148.75,-48.33
23:04:34.600,27.0,274.4,244.49,124.57
23:04:34.600,72.0,156.7,48.42,149.03
23:04:34.600,117.0,170.3,-77.31,151.74
23:04:34.600,162.0,221.2,-210.37,68.35
23:04:35.170,216.0,149.8,-121.19,-88.05
23:04:35.170,261.0,241.4,-37.76,-238.43
23:04:35.170,306.0,165.2,97.1,-133.65
23:04:35.170,351.0,163.7,161.68,-25.61
23:04:35.170,36.0,255.2,206.46,150.0
23:04:35.170,81.0,152.9,23.92,151.02
23:04:35.170,126.0,183.4,-107.8,148.37
23:04:35.170,171.0,193.0,-190.62,30.19
23:04:35.710,225.0,154.3,-109.11,-109.11
23:04:35.710,270.0,297.0,-0.0,-297.0
23:04:35.710,315.0,155.3,109.81,-109.81
23:04:35.710,0.0,173.2,173.2,0.0
23:04:35.710,45.0,215.1,152.1,152.1
23:04:35.710,90.0,148.0,0.0,148.0
23:04:35.710,135.0,212.1,-149.98,149.98
23:04:35.710,180.0,173.2,-173.2,0.0
23:04:36.270,234.0,167.2,-98.28,-135.27
23:04:36.270,279.0,239.4,37.45,-236.45
23:04:36.270,324.0,147.8,119.57,-86.87
23:04:36.270,9.0,193.0,190.62,30.19
23:04:36.270,54.0,183.4,107.8,148.37
23:04:36.270,99.0,154.9,-24.23,152.99
23:04:36.270,144.0,257.2,-208.08,151.18
23:04:36.270,189.0,157.7,-155.76,-24.67
23:04:36.809,243.0,176.9,-80.31,-157.62
23:04:36.809,288.0,198.8,61.43,-189.07
23:04:36.809,333.0,147.2,131.16,-66.83
23:04:36.809,18.0,224.2,213.23,69.28
23:04:36.809,63.0,166.3,75.5,148.17
23:04:36.809,108.0,154.7,-47.8,147.13
23:04:36.809,153.0,276.4,-246.27,125.48
23:04:36.809,198.0,156.4,-148.75,-48.33
