Waktu,Sudut_Servo,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8
18:52:27.177,180.0,30.8,29.9,53.7,73.6,48.1,65.6,91.2,65.8
18:52:27.387,180.0,30.8,29.9,53.7,74.9,48.1,65.6,91.1,65.8
18:52:27.597,180.0,30.8,29.9,53.7,74.5,48.1,65.6,91.1,65.8
18:52:27.806,180.0,30.8,29.9,53.7,79.2,48.1,65.6,91.1,65.8
18:52:28.016,176.4,30.8,29.9,54.1,74.9,48.5,67.4,91.6,43.9
18:52:28.224,172.8,30.3,30.5,54.3,80.7,49.9,68.4,91.7,43.3
18:52:28.434,169.2,31.1,32.0,54.8,73.9,49.1,69.8,92.6,40.9
18:52:28.645,165.6,29.5,37.8,56.3,68.5,50.0,95.7,93.3,36.7
18:52:28.857,162.0,29.8,54.6,57.0,67.0,50.2,93.2,101.8,41.8
18:52:29.070,158.4,29.8,55.4,59.2,56.5,68.9,92.2,101.8,34.7
18:52:29.281,154.7,29.8,43.7,78.4,50.1,67.2,91.2,101.8,34.4
18:52:29.494,151.1,30.3,54.3,75.5,49.6,67.6,91.5,85.8,32.3
18:52:29.703,147.5,29.5,54.3,78.6,49.1,66.1,91.9,78.9,31.3
18:52:29.918,143.9,30.0,54.3,79.1,49.5,64.9,91.5,77.7,31.0
18:52:30.125,140.3,29.8,54.0,75.7,49.8,65.9,91.5,66.5,30.5
18:52:30.336,136.7,29.6,54.5,74.3,49.4,66.9,91.6,66.4,30.8
18:52:30.542,133.1,30.6,54.7,74.1,49.0,67.1,91.4,44.8,31.6
18:52:30.754,129.5,32.1,56.5,73.3,49.6,71.5,92.4,42.8,29.5
18:52:30.992,125.9,33.7,59.5,56.6,56.6,91.5,101.5,42.6,29.7
18:52:31.183,122.3,43.2,60.6,56.9,47.6,91.3,101.4,43.4,29.7
18:52:31.389,118.7,43.2,79.3,56.7,68.9,91.2,101.8,34.8,30.3
18:52:31.599,115.0,44.6,79.3,49.8,68.4,91.1,101.8,35.9,29.5
18:52:31.810,111.4,54.3,79.3,49.6,66.9,91.0,85.0,33.0,30.1
18:52:32.022,107.8,53.5,78.9,49.6,66.6,91.5,79.3,31.4,29.2
18:52:32.239,104.2,54.0,78.3,49.6,66.6,91.1,66.3,31.7,30.3
18:52:32.440,100.6,53.6,77.3,49.6,65.9,91.1,66.5,30.6,30.1
18:52:32.648,97.0,54.1,75.0,49.6,67.9,91.2,44.6,30.2,30.3
18:52:32.861,93.4,54.3,74.5,49.3,70.6,91.3,43.0,30.9,31.3
18:52:33.070,89.8,56.2,73.2,49.8,92.1,92.7,42.3,29.6,43.1
18:52:33.281,86.2,57.0,56.9,50.0,92.3,101.1,38.1,29.6,43.1
18:52:33.493,82.6,58.1,56.8,56.5,91.8,101.4,41.1,29.1,44.1
18:52:33.706,78.9,78.8,56.6,67.5,91.2,101.8,34.0,29.6,43.8
18:52:33.916,75.3,78.9,50.2,67.1,91.2,101.9,34.2,29.6,53.9
18:52:34.127,71.7,78.9,49.7,66.3,91.5,80.3,32.1,29.4,53.5
18:52:34.338,68.1,79.1,50.0,65.9,91.5,73.7,31.9,29.9,53.5
18:52:34.547,64.4,79.1,48.7,65.2,91.5,66.6,30.8,29.6,54.0
18:52:34.758,60.9,79.3,48.7,65.8,91.2,65.2,30.3,29.4,53.7
18:52:34.981,57.2,74.6,50.0,68.6,91.7,43.2,30.5,30.9,54.7
18:52:35.178,53.7,74.9,49.7,70.1,92.7,40.7,31.3,32.5,56.3
18:52:35.388,50.1,73.3,57.8,73.6,101.5,36.5,29.2,43.4,57.0
18:52:35.601,46.4,60.7,73.4,102.1,101.8,41.2,29.2,43.0,57.9
18:52:35.814,42.8,56.5,69.1,92.8,101.4,35.8,30.1,43.0,78.4
18:52:36.025,39.1,50.4,68.2,91.8,101.8,34.2,30.5,44.0,78.5
18:52:36.237,35.5,49.3,67.5,91.7,96.3,32.7,29.8,54.5,79.4
18:52:36.448,31.9,49.7,66.7,91.7,79.3,31.1,29.5,53.7,79.0
18:52:36.657,28.3,48.3,66.0,91.3,66.7,31.4,29.5,53.3,78.8
18:52:36.868,24.7,48.2,66.5,91.4,67.0,30.3,29.8,54.3,78.6
18:52:37.091,21.1,49.7,70.1,91.1,42.8,30.6,30.1,54.9,78.0
18:52:37.289,17.5,48.9,70.7,92.0,42.1,31.4,31.6,55.5,74.4
18:52:37.501,13.9,49.9,94.5,94.4,36.6,29.3,44.8,57.6,73.1
18:52:37.714,10.2,58.4,93.8,101.7,41.7,29.5,42.5,58.3,57.0
18:52:37.926,6.6,68.3,92.3,101.2,37.1,29.5,44.4,79.0,55.9
18:52:38.138,2.9,67.5,91.8,101.6,33.8,30.0,43.6,79.1,49.8
18:52:38.349,0.0,66.2,91.7,85.3,33.6,29.3,53.8,78.6,49.8
18:52:38.560,0.0,67.6,91.7,84.4,32.3,29.3,53.8,78.6,50.1
18:52:38.771,0.0,67.2,91.7,84.8,33.6,29.3,53.8,79.1,50.1
18:52:38.981,0.0,67.2,91.7,84.8,32.3,29.3,53.8,79.1,50.1
18:52:39.205,0.0,67.2,92.1,84.8,33.6,29.3,53.8,79.1,49.8
18:52:39.404,0.0,67.2,91.7,84.4,32.3,29.3,54.1,79.1,50.1
18:52:39.614,3.8,67.2,91.7,84.8,32.3,29.3,53.8,79.1,49.8
18:52:39.828,7.6,66.6,91.7,101.7,34.6,30.0,43.2,58.9,49.8
18:52:40.037,11.4,67.0,91.3,101.6,34.4,30.1,44.4,79.0,56.7
18:52:40.251,15.2,67.9,92.3,101.2,42.8,29.5,43.0,58.3,58.6
18:52:40.464,19.0,57.1,130.2,101.7,36.8,29.3,45.2,58.1,73.2
18:52:40.677,22.9,50.4,97.1,101.8,41.9,30.6,31.6,55.5,73.2
18:52:40.887,26.7,50.2,70.8,92.0,44.4,30.6,30.1,54.9,73.7
18:52:41.097,30.5,49.3,69.8,91.1,44.2,31.1,29.8,53.9,74.7
18:52:41.306,34.3,50.0,66.5,91.4,66.2,30.8,30.1,53.3,78.7
18:52:41.517,38.0,48.3,66.0,91.3,67.8,31.9,29.5,53.7,79.5
18:52:41.729,41.8,49.7,66.7,91.7,79.4,32.1,29.8,54.5,78.9
18:52:41.940,45.6,48.9,67.5,91.7,101.5,36.3,30.5,44.0,78.8
18:52:42.151,49.4,49.9,68.2,91.4,101.5,34.0,30.1,43.0,78.9
18:52:42.363,53.2,57.2,68.7,92.8,101.4,41.2,30.1,43.0,57.3
18:52:42.576,57.1,56.8,72.1,102.5,101.9,42.6,29.2,43.4,57.0
18:52:42.786,60.9,57.0,55.0,72.4,102.0,42.3,30.5,32.0,55.8
18:52:42.995,64.7,74.0,49.7,69.6,91.8,43.0,30.5,30.4,54.7
18:52:43.204,68.4,74.1,50.0,67.6,91.3,44.2,30.3,29.4,53.7
18:52:43.414,72.2,75.1,48.7,65.3,91.2,66.6,30.8,29.6,54.0
18:52:43.625,76.0,79.2,48.7,65.2,91.5,72.3,31.8,29.9,53.5
18:52:43.836,79.8,79.1,50.0,65.9,91.5,79.4,32.1,29.3,53.9
18:52:44.048,83.6,78.9,49.7,66.6,91.5,85.1,35.5,29.6,45.6
18:52:44.259,87.4,78.9,50.2,67.5,91.6,101.8,33.9,29.6,44.1
18:52:44.485,91.2,78.4,55.9,67.5,91.7,101.4,41.1,29.1,44.6
18:52:44.685,95.0,58.3,58.9,56.1,92.2,101.5,37.7,29.6,55.4
18:52:44.896,98.8,57.9,72.7,50.3,108.1,92.8,38.8,30.2,32.3
18:52:45.108,102.7,56.8,73.6,49.8,71.1,91.8,43.0,30.9,30.8
18:52:45.317,106.4,54.8,73.7,49.3,69.2,91.2,44.6,30.3,29.7
18:52:45.524,110.2,53.8,74.6,49.6,66.0,90.7,66.0,30.7,29.5
18:52:45.733,114.0,53.6,79.3,49.6,65.5,91.1,66.7,30.9,29.7
18:52:45.944,117.7,54.0,79.1,49.7,66.2,91.0,79.2,31.4,29.2
18:52:46.158,121.5,53.1,79.0,49.3,67.5,91.0,84.5,33.0,29.5
18:52:46.368,125.3,54.3,78.9,50.2,66.9,91.1,101.8,35.9,29.5
18:52:46.579,129.1,44.2,79.3,49.8,68.0,90.7,101.4,34.8,30.3
18:52:46.791,132.9,45.0,78.8,56.6,68.9,92.1,101.4,37.9,29.7
18:52:47.006,136.8,42.8,79.3,56.7,71.1,101.4,101.8,42.1,29.7
18:52:47.225,140.6,43.6,59.2,71.9,56.6,72.5,93.3,42.3,29.5
18:52:47.427,144.4,33.2,56.7,80.8,50.0,70.6,91.8,43.0,31.6
18:52:47.638,148.2,31.6,55.2,75.6,49.5,66.6,91.3,64.9,30.3
18:52:47.856,152.0,30.5,54.1,73.9,49.5,65.9,91.2,67.8,30.5
18:52:48.058,155.8,29.5,54.5,73.6,49.4,65.9,91.5,73.0,31.0
18:52:48.270,159.6,29.8,54.0,74.2,49.8,64.9,91.5,78.8,32.1
18:52:48.486,163.4,30.0,54.3,75.2,49.5,66.1,91.5,83.6,33.1
18:52:48.697,167.2,29.5,54.3,78.5,50.0,67.2,91.1,101.4,37.4
18:52:48.906,171.0,30.3,54.3,78.9,49.6,67.6,91.2,101.8,35.0
18:52:49.119,174.8,29.8,43.7,59.3,73.0,58.0,92.2,101.3,36.5
18:52:49.332,178.7,29.8,55.3,57.7,56.6,56.7,93.2,101.9,42.7
18:52:49.545,180.0,29.8,54.6,57.0,73.4,50.5,92.8,101.5,41.6
18:52:49.758,180.0,29.8,54.6,57.4,73.4,50.5,92.8,101.5,41.6
18:52:49.978,180.0,29.8,54.7,57.5,73.4,49.7,92.8,101.4,41.6
18:52:50.184,180.0,29.8,54.7,57.4,73.4,49.7,92.8,101.4,41.6
18:52:50.397,180.0,29.8,54.7,57.0,73.4,50.6,92.8,101.5,41.6
18:52:50.612,180.0,29.8,54.6,57.0,73.4,49.7,92.4,101.4,41.6
18:52:50.822,176.3,29.8,54.7,57.5,75.1,50.6,92.0,101.4,42.7
18:52:51.037,172.7,29.0,55.0,57.6,75.6,57.0,91.8,101.8,40.9
18:52:51.251,169.0,29.8,44.5,60.1,56.4,68.5,91.7,101.8,34.2
18:52:51.461,165.4,29.8,54.3,78.9,50.1,67.6,91.2,101.8,36.9
18:52:51.678,161.8,30.3,54.3,78.5,50.0,66.1,91.5,84.5,31.8
18:52:51.883,158.1,29.5,54.3,78.6,49.0,66.1,91.5,78.8,31.6
18:52:52.101,154.5,29.2,53.1,76.7,49.8,64.9,91.5,73.0,31.0
18:52:52.304,150.9,29.8,53.6,78.5,49.5,65.1,91.2,65.5,30.1
18:52:52.513,147.3,30.0,55.0,74.3,49.5,68.3,91.3,43.6,30.3
18:52:52.733,143.7,31.6,55.2,58.2,50.0,70.2,92.3,44.2,30.8
18:52:52.931,140.1,33.2,57.6,56.5,49.6,71.7,94.6,44.0,29.5
18:52:53.144,136.6,43.6,58.8,56.7,73.2,93.9,101.4,41.6,29.7
18:52:53.356,132.9,42.8,79.3,55.7,68.9,91.6,101.8,36.1,30.2
18:52:53.572,129.3,45.0,78.8,50.3,68.6,91.1,101.8,35.9,29.5
18:52:53.780,125.6,54.3,78.5,50.2,66.5,91.5,85.4,33.0,30.1
18:52:53.991,122.0,53.5,79.0,49.6,66.6,91.4,79.3,31.5,29.2
18:52:54.200,118.4,54.0,79.5,49.6,67.6,91.1,66.7,31.7,29.5
18:52:54.410,114.8,53.6,75.2,49.6,65.9,91.1,67.4,30.6,30.1
18:52:54.619,111.2,54.1,74.6,49.6,67.5,90.8,45.0,30.9,30.2
18:52:54.827,107.6,54.3,57.6,48.9,70.6,91.3,42.5,30.9,31.8
18:52:55.040,104.1,56.7,57.5,49.8,72.9,93.2,38.4,29.6,44.6
18:52:55.250,100.5,57.0,56.4,50.8,92.3,101.1,37.7,29.6,43.1
18:52:55.459,96.8,60.8,56.2,69.2,91.8,101.4,40.7,29.1,44.2
18:52:55.672,93.2,78.8,57.3,67.5,91.2,101.8,34.0,29.6,43.4
18:52:55.884,89.6,78.4,50.2,66.6,91.5,85.5,36.7,29.6,53.9
18:52:56.101,85.9,78.9,49.7,66.8,91.9,79.4,32.1,29.4,52.7
18:52:56.306,82.3,78.5,48.7,66.3,91.5,72.8,31.8,29.1,53.5
18:52:56.516,78.7,74.5,48.7,65.6,92.0,65.8,30.8,29.6,54.1
18:52:56.736,75.1,74.7,49.1,66.6,91.6,65.1,31.1,29.9,54.2
18:52:56.934,71.5,69.3,49.7,67.8,92.1,43.0,30.5,31.4,55.3
18:52:57.143,67.9,55.9,50.2,71.4,93.2,42.8,29.8,33.0,56.9
18:52:57.359,64.4,52.6,67.1,92.1,101.5,42.6,29.2,43.0,59.0
18:52:57.566,60.7,51.6,69.6,91.2,101.4,41.2,30.1,42.6,59.3
18:52:57.778,57.1,50.9,68.7,91.4,101.8,34.0,30.1,44.8,78.8
18:52:57.992,53.5,49.8,68.2,91.3,101.9,36.3,29.8,54.5,78.8
18:52:58.201,49.8,49.3,66.7,91.7,85.0,32.1,29.8,53.7,79.0
18:52:58.413,46.2,50.0,67.2,91.7,78.8,31.4,29.5,53.3,78.8
